"Ano","Motivo/Situação","CID","Qte Acidentes","Situação"
"2001","Típico-Com Cat","S41:Ferim do Ombro e do Braco","1438","Com Cat Registrada"
"2001","Trajeto-Com Cat","S41:Ferim do Ombro e do Braco","206","Com Cat Registrada"
"2001","Doença do Trabalho-Com Cat","S41:Ferim do Ombro e do Braco","7","Com Cat Registrada"
"2001","Típico-Com Cat","S69:Outr Traum e Os Ne do Punho e da Mao","1564","Com Cat Registrada"
"2001","Trajeto-Com Cat","S69:Outr Traum e Os Ne do Punho e da Mao","53","Com Cat Registrada"
"2001","Doença do Trabalho-Com Cat","S69:Outr Traum e Os Ne do Punho e da Mao","9","Com Cat Registrada"
"2001","Típico-Com Cat","S10:Traum Superf do Pescoco","1331","Com Cat Registrada"
"2001","Trajeto-Com Cat","S10:Traum Superf do Pescoco","189","Com Cat Registrada"
"2001","Doença do Trabalho-Com Cat","S10:Traum Superf do Pescoco","35","Com Cat Registrada"
"2001","Típico-Com Cat","S02:Frat do Cranio e dos Ossos da Face","978","Com Cat Registrada"
"2001","Trajeto-Com Cat","S02:Frat do Cranio e dos Ossos da Face","434","Com Cat Registrada"
"2001","Doença do Trabalho-Com Cat","S02:Frat do Cranio e dos Ossos da Face","6","Com Cat Registrada"
"2001","Típico-Com Cat","T22:Queim Corrosao Ombro Membr Sup Exc Punho","1386","Com Cat Registrada"
"2001","Trajeto-Com Cat","T22:Queim Corrosao Ombro Membr Sup Exc Punho","13","Com Cat Registrada"
"2001","Doença do Trabalho-Com Cat","T22:Queim Corrosao Ombro Membr Sup Exc Punho","3","Com Cat Registrada"
"2001","Típico-Com Cat","H16:Ceratite","1338","Com Cat Registrada"
"2001","Trajeto-Com Cat","H16:Ceratite","20","Com Cat Registrada"
"2001","Doença do Trabalho-Com Cat","H16:Ceratite","6","Com Cat Registrada"
"2001","Típico-Com Cat","G56:Mononeuropatias dos Membros Super","389","Com Cat Registrada"
"2001","Trajeto-Com Cat","G56:Mononeuropatias dos Membros Super","17","Com Cat Registrada"
"2001","Doença do Trabalho-Com Cat","G56:Mononeuropatias dos Membros Super","842","Com Cat Registrada"
"2001","Típico-Com Cat","M70:Transt Tec Moles Relac Uso Excess e Press","421","Com Cat Registrada"
"2001","Trajeto-Com Cat","M70:Transt Tec Moles Relac Uso Excess e Press","20","Com Cat Registrada"
"2001","Doença do Trabalho-Com Cat","M70:Transt Tec Moles Relac Uso Excess e Press","741","Com Cat Registrada"
"2001","Típico-Com Cat","998:Outros","53517","Com Cat Registrada"
"2001","Trajeto-Com Cat","998:Outros","7712","Com Cat Registrada"
"2001","Doença do Trabalho-Com Cat","998:Outros","4498","Com Cat Registrada"
"2001","Típico-Com Cat","999:Ignorado","1467","Com Cat Registrada"
"2001","Trajeto-Com Cat","999:Ignorado","579","Com Cat Registrada"
"2001","Doença do Trabalho-Com Cat","999:Ignorado","59","Com Cat Registrada"
"2002","Típico-Com Cat","S61:Ferim do Punho e da Mao","53297","Com Cat Registrada"
"2002","Trajeto-Com Cat","S61:Ferim do Punho e da Mao","834","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S61:Ferim do Punho e da Mao","60","Com Cat Registrada"
"2002","Típico-Com Cat","S62:Frat ao Nivel do Punho e da Mao","24496","Com Cat Registrada"
"2002","Trajeto-Com Cat","S62:Frat ao Nivel do Punho e da Mao","2882","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S62:Frat ao Nivel do Punho e da Mao","72","Com Cat Registrada"
"2002","Típico-Com Cat","S60:Traum Superf do Punho e da Mao","16974","Com Cat Registrada"
"2002","Trajeto-Com Cat","S60:Traum Superf do Punho e da Mao","1294","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S60:Traum Superf do Punho e da Mao","62","Com Cat Registrada"
"2002","Típico-Com Cat","S93:Luxac Entors Distens Artic Lig Niv Tornoz","11476","Com Cat Registrada"
"2002","Trajeto-Com Cat","S93:Luxac Entors Distens Artic Lig Niv Tornoz","3912","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S93:Luxac Entors Distens Artic Lig Niv Tornoz","49","Com Cat Registrada"
"2002","Típico-Com Cat","M65:Sinovite e Tenossinovite","5341","Com Cat Registrada"
"2002","Trajeto-Com Cat","M65:Sinovite e Tenossinovite","276","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","M65:Sinovite e Tenossinovite","7095","Com Cat Registrada"
"2002","Típico-Com Cat","S92:Frat do Pe","10123","Com Cat Registrada"
"2002","Trajeto-Com Cat","S92:Frat do Pe","2557","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S92:Frat do Pe","24","Com Cat Registrada"
"2002","Típico-Com Cat","M54:Dorsalgia","10584","Com Cat Registrada"
"2002","Trajeto-Com Cat","M54:Dorsalgia","530","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","M54:Dorsalgia","1214","Com Cat Registrada"
"2002","Típico-Com Cat","S82:Frat da Perna Incl Tornozelo","6978","Com Cat Registrada"
"2002","Trajeto-Com Cat","S82:Frat da Perna Incl Tornozelo","3732","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S82:Frat da Perna Incl Tornozelo","18","Com Cat Registrada"
"2002","Típico-Com Cat","S52:Frat do Antebraco","6478","Com Cat Registrada"
"2002","Trajeto-Com Cat","S52:Frat do Antebraco","2101","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S52:Frat do Antebraco","27","Com Cat Registrada"
"2002","Típico-Com Cat","S01:Ferim da Cabeca","7387","Com Cat Registrada"
"2002","Trajeto-Com Cat","S01:Ferim da Cabeca","902","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S01:Ferim da Cabeca","19","Com Cat Registrada"
"2002","Típico-Com Cat","S80:Traum Superf da Perna","6186","Com Cat Registrada"
"2002","Trajeto-Com Cat","S80:Traum Superf da Perna","1801","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S80:Traum Superf da Perna","19","Com Cat Registrada"
"2002","Típico-Com Cat","S83:Luxacao Entorse Distensao Art Lig Joelho","6558","Com Cat Registrada"
"2002","Trajeto-Com Cat","S83:Luxacao Entorse Distensao Art Lig Joelho","1301","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S83:Luxacao Entorse Distensao Art Lig Joelho","54","Com Cat Registrada"
"2002","Típico-Com Cat","S90:Traum Superf do Tornozelo e do Pe","6823","Com Cat Registrada"
"2002","Trajeto-Com Cat","S90:Traum Superf do Tornozelo e do Pe","974","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S90:Traum Superf do Tornozelo e do Pe","13","Com Cat Registrada"
"2002","Típico-Com Cat","S81:Ferim da Perna","6127","Com Cat Registrada"
"2002","Trajeto-Com Cat","S81:Ferim da Perna","882","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S81:Ferim da Perna","13","Com Cat Registrada"
"2002","Típico-Com Cat","S68:Amput Traum ao Nivel do Punho e da Mao","6878","Com Cat Registrada"
"2002","Trajeto-Com Cat","S68:Amput Traum ao Nivel do Punho e da Mao","84","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S68:Amput Traum ao Nivel do Punho e da Mao","13","Com Cat Registrada"
"2002","Típico-Com Cat","S91:Ferim do Tornozelo e do Pe","6041","Com Cat Registrada"
"2002","Trajeto-Com Cat","S91:Ferim do Tornozelo e do Pe","409","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S91:Ferim do Tornozelo e do Pe","10","Com Cat Registrada"
"2002","Típico-Com Cat","S63:Luxac Entors Distens Artic Lig Niv Punho","5183","Com Cat Registrada"
"2002","Trajeto-Com Cat","S63:Luxac Entors Distens Artic Lig Niv Punho","597","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S63:Luxac Entors Distens Artic Lig Niv Punho","74","Com Cat Registrada"
"2002","Típico-Com Cat","S42:Frat do Ombro e do Braco","3156","Com Cat Registrada"
"2002","Trajeto-Com Cat","S42:Frat do Ombro e do Braco","2292","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S42:Frat do Ombro e do Braco","17","Com Cat Registrada"
"2002","Típico-Com Cat","Z54:Convalescenca","4199","Com Cat Registrada"
"2002","Trajeto-Com Cat","Z54:Convalescenca","1066","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","Z54:Convalescenca","168","Com Cat Registrada"
"2002","Típico-Com Cat","S50:Traum Superf do Cotovelo e do Antebraco","3913","Com Cat Registrada"
"2002","Trajeto-Com Cat","S50:Traum Superf do Cotovelo e do Antebraco","804","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S50:Traum Superf do Cotovelo e do Antebraco","29","Com Cat Registrada"
"2002","Típico-Com Cat","S51:Ferim do Antebraco","4207","Com Cat Registrada"
"2002","Trajeto-Com Cat","S51:Ferim do Antebraco","332","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S51:Ferim do Antebraco","3","Com Cat Registrada"
"2002","Típico-Com Cat","S40:Traum Superf do Ombro e do Braco","2866","Com Cat Registrada"
"2002","Trajeto-Com Cat","S40:Traum Superf do Ombro e do Braco","807","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S40:Traum Superf do Ombro e do Braco","20","Com Cat Registrada"
"2002","Típico-Com Cat","M75:Lesoes do Ombro","1339","Com Cat Registrada"
"2002","Trajeto-Com Cat","M75:Lesoes do Ombro","84","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","M75:Lesoes do Ombro","1928","Com Cat Registrada"
"2002","Típico-Com Cat","S43:Luxacao Entorse Distens Artic Lig Cint Es","2456","Com Cat Registrada"
"2002","Trajeto-Com Cat","S43:Luxacao Entorse Distens Artic Lig Cint Es","715","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S43:Luxacao Entorse Distens Artic Lig Cint Es","37","Com Cat Registrada"
"2002","Típico-Com Cat","T15:Corpo Estranho na Parte Externa do Olho","2921","Com Cat Registrada"
"2002","Trajeto-Com Cat","T15:Corpo Estranho na Parte Externa do Olho","51","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","T15:Corpo Estranho na Parte Externa do Olho","2","Com Cat Registrada"
"2002","Típico-Com Cat","T14:Traum de Regiao Ne do Corpo","2512","Com Cat Registrada"
"2002","Trajeto-Com Cat","T14:Traum de Regiao Ne do Corpo","333","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","T14:Traum de Regiao Ne do Corpo","10","Com Cat Registrada"
"2002","Típico-Com Cat","H90:Perda Audicao Transt Conducao Neuro-Sens","998","Com Cat Registrada"
"2002","Trajeto-Com Cat","H90:Perda Audicao Transt Conducao Neuro-Sens","9","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","H90:Perda Audicao Transt Conducao Neuro-Sens","1825","Com Cat Registrada"
"2002","Típico-Com Cat","S20:Traum Superf do Torax","2321","Com Cat Registrada"
"2002","Trajeto-Com Cat","S20:Traum Superf do Torax","478","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S20:Traum Superf do Torax","13","Com Cat Registrada"
"2002","Típico-Com Cat","T23:Queim e Corrosao do Punho e da Mao","2757","Com Cat Registrada"
"2002","Trajeto-Com Cat","T23:Queim e Corrosao do Punho e da Mao","12","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","T23:Queim e Corrosao do Punho e da Mao","8","Com Cat Registrada"
"2002","Típico-Com Cat","S00:Traum Superf da Cabeca","2252","Com Cat Registrada"
"2002","Trajeto-Com Cat","S00:Traum Superf da Cabeca","423","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S00:Traum Superf da Cabeca","11","Com Cat Registrada"
"2002","Típico-Com Cat","S06:Traum Intracraniano","1610","Com Cat Registrada"
"2002","Trajeto-Com Cat","S06:Traum Intracraniano","963","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S06:Traum Intracraniano","11","Com Cat Registrada"
"2002","Típico-Com Cat","S70:Traum Superf do Quadril e da Coxa","1831","Com Cat Registrada"
"2002","Trajeto-Com Cat","S70:Traum Superf do Quadril e da Coxa","427","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S70:Traum Superf do Quadril e da Coxa","12","Com Cat Registrada"
"2002","Típico-Com Cat","S30:Traum Superf do Abdome do Dorso e da Pelv","1953","Com Cat Registrada"
"2002","Trajeto-Com Cat","S30:Traum Superf do Abdome do Dorso e da Pelv","289","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S30:Traum Superf do Abdome do Dorso e da Pelv","9","Com Cat Registrada"
"2002","Típico-Com Cat","S22:Frat de Costelas Esterno e Coluna Toracic","1743","Com Cat Registrada"
"2002","Trajeto-Com Cat","S22:Frat de Costelas Esterno e Coluna Toracic","396","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S22:Frat de Costelas Esterno e Coluna Toracic","1","Com Cat Registrada"
"2002","Típico-Com Cat","S05:Traum do Olho e da Orbita Ocular","1993","Com Cat Registrada"
"2002","Trajeto-Com Cat","S05:Traum do Olho e da Orbita Ocular","80","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S05:Traum do Olho e da Orbita Ocular","4","Com Cat Registrada"
"2002","Típico-Com Cat","H83:Outr Transt do Ouvido Interno","401","Com Cat Registrada"
"2002","Trajeto-Com Cat","H83:Outr Transt do Ouvido Interno","5","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","H83:Outr Transt do Ouvido Interno","1654","Com Cat Registrada"
"2002","Típico-Com Cat","S67:Lesao p/Esmag do Punho e da Mao","1977","Com Cat Registrada"
"2002","Trajeto-Com Cat","S67:Lesao p/Esmag do Punho e da Mao","35","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S67:Lesao p/Esmag do Punho e da Mao","8","Com Cat Registrada"
"2002","Típico-Com Cat","S32:Frat da Coluna Lombar e da Pelve","1535","Com Cat Registrada"
"2002","Trajeto-Com Cat","S32:Frat da Coluna Lombar e da Pelve","464","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S32:Frat da Coluna Lombar e da Pelve","12","Com Cat Registrada"
"2002","Típico-Com Cat","S33:Luxac Entors Dist Artic Lig Col Lombar Pe","1838","Com Cat Registrada"
"2002","Trajeto-Com Cat","S33:Luxac Entors Dist Artic Lig Col Lombar Pe","102","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S33:Luxac Entors Dist Artic Lig Col Lombar Pe","40","Com Cat Registrada"
"2002","Típico-Com Cat","S72:Frat do Femur","1201","Com Cat Registrada"
"2002","Trajeto-Com Cat","S72:Frat do Femur","744","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S72:Frat do Femur","6","Com Cat Registrada"
"2002","Típico-Com Cat","S66:Traum de Musculo e Tendao Nivel Punho e M","1823","Com Cat Registrada"
"2002","Trajeto-Com Cat","S66:Traum de Musculo e Tendao Nivel Punho e M","88","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S66:Traum de Musculo e Tendao Nivel Punho e M","19","Com Cat Registrada"
"2002","Típico-Com Cat","S69:Outr Traum e Os Ne do Punho e da Mao","1785","Com Cat Registrada"
"2002","Trajeto-Com Cat","S69:Outr Traum e Os Ne do Punho e da Mao","94","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S69:Outr Traum e Os Ne do Punho e da Mao","14","Com Cat Registrada"
"2002","Típico-Com Cat","S41:Ferim do Ombro e do Braco","1615","Com Cat Registrada"
"2002","Trajeto-Com Cat","S41:Ferim do Ombro e do Braco","220","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S41:Ferim do Ombro e do Braco","6","Com Cat Registrada"
"2002","Típico-Com Cat","M77:Outr Entesopatias","789","Com Cat Registrada"
"2002","Trajeto-Com Cat","M77:Outr Entesopatias","28","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","M77:Outr Entesopatias","1002","Com Cat Registrada"
"2002","Típico-Com Cat","S02:Frat do Cranio e dos Ossos da Face","1189","Com Cat Registrada"
"2002","Trajeto-Com Cat","S02:Frat do Cranio e dos Ossos da Face","519","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S02:Frat do Cranio e dos Ossos da Face","3","Com Cat Registrada"
"2002","Típico-Com Cat","T98:Sequelas Outr Efeitos Causas Externas e N","1378","Com Cat Registrada"
"2002","Trajeto-Com Cat","T98:Sequelas Outr Efeitos Causas Externas e N","260","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","T98:Sequelas Outr Efeitos Causas Externas e N","62","Com Cat Registrada"
"2002","Típico-Com Cat","H16:Ceratite","1616","Com Cat Registrada"
"2002","Trajeto-Com Cat","H16:Ceratite","16","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","H16:Ceratite","7","Com Cat Registrada"
"2002","Típico-Com Cat","T22:Queim Corrosao Ombro Membr Sup Exc Punho","1614","Com Cat Registrada"
"2002","Trajeto-Com Cat","T22:Queim Corrosao Ombro Membr Sup Exc Punho","16","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","T22:Queim Corrosao Ombro Membr Sup Exc Punho","3","Com Cat Registrada"
"2002","Típico-Com Cat","S71:Ferim do Quadril e da Coxa","1407","Com Cat Registrada"
"2002","Trajeto-Com Cat","S71:Ferim do Quadril e da Coxa","164","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","S71:Ferim do Quadril e da Coxa","1","Com Cat Registrada"
"2002","Típico-Com Cat","G56:Mononeuropatias dos Membros Super","433","Com Cat Registrada"
"2002","Trajeto-Com Cat","G56:Mononeuropatias dos Membros Super","12","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","G56:Mononeuropatias dos Membros Super","1097","Com Cat Registrada"
"2002","Típico-Com Cat","998:Outros","59632","Com Cat Registrada"
"2002","Trajeto-Com Cat","998:Outros","8962","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","998:Outros","5364","Com Cat Registrada"
"2002","Típico-Com Cat","999:Ignorado","1689","Com Cat Registrada"
"2002","Trajeto-Com Cat","999:Ignorado","523","Com Cat Registrada"
"2002","Doença do Trabalho-Com Cat","999:Ignorado","69","Com Cat Registrada"
"2003","Típico-Com Cat","S61:Ferim do Punho e da Mao","53749","Com Cat Registrada"
"2003","Trajeto-Com Cat","S61:Ferim do Punho e da Mao","830","Com Cat Registrada"
"2003","Doença do Trabalho-Com Cat","S61:Ferim do Punho e da Mao","66","Com Cat Registrada"
"2003","Típico-Com Cat","S62:Frat ao Nivel do Punho e da Mao","25451","Com Cat Registrada"
"2003","Trajeto-Com Cat","S62:Frat ao Nivel do Punho e da Mao","3177","Com Cat Registrada"
"2003","Doença do Trabalho-Com Cat","S62:Frat ao Nivel do Punho e da Mao","62","Com Cat Registrada"
"2003","Típico-Com Cat","S60:Traum Superf do Punho e da Mao","18375","Com Cat Registrada"
"2003","Trajeto-Com Cat","S60:Traum Superf do Punho e da Mao","1412","Com Cat Registrada"
"2003","Doença do Trabalho-Com Cat","S60:Traum Superf do Punho e da Mao","56","Com Cat Registrada"
"2003","Típico-Com Cat","S93:Luxac Entors Distens Artic Lig Niv Tornoz","10573","Com Cat Registrada"
"2003","Trajeto-Com Cat","S93:Luxac Entors Distens Artic Lig Niv Tornoz","3776","Com Cat Registrada"
"2003","Doença do Trabalho-Com Cat","S93:Luxac Entors Distens Artic Lig Niv Tornoz","21","Com Cat Registrada"
"2003","Típico-Com Cat","M54:Dorsalgia","11106","Com Cat Registrada"
"2003","Trajeto-Com Cat","M54:Dorsalgia","650","Com Cat Registrada"
"2003","Doença do Trabalho-Com Cat","M54:Dorsalgia","1545","Com Cat Registrada"
"2003","Típico-Com Cat","S92:Frat do Pe","10052","Com Cat Registrada"
"2003","Trajeto-Com Cat","S92:Frat do Pe","2516","Com Cat Registrada"
"2003","Doença do Trabalho-Com Cat","S92:Frat do Pe","32","Com Cat Registrada"
"2003","Típico-Com Cat","M65:Sinovite e Tenossinovite","4540","Com Cat Registrada"
"2003","Trajeto-Com Cat","M65:Sinovite e Tenossinovite","275","Com Cat Registrada"
"2003","Doença do Trabalho-Com Cat","M65:Sinovite e Tenossinovite","6733","Com Cat Registrada"
"2003","Típico-Com Cat","S82:Frat da Perna Incl Tornozelo","7143","Com Cat Registrada"
"2003","Trajeto-Com Cat","S82:Frat da Perna Incl Tornozelo","4058","Com Cat Registrada"
"2003","Doença do Trabalho-Com Cat","S82:Frat da Perna Incl Tornozelo","23","Com Cat Registrada"
