"Ano","CNAE","Motivo","Qte Acidentes Registrados","Situação","GrupoCnae","GrCnaeLetra"
"1997","Fabricação de Rações Balanceadas para Animais","Trajeto-Com Cat","32","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Fabricação de Rações Balanceadas para Animais","Doença do Trabalho-Com Cat","16","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Beneficiamento/Moagem e Preparação de Outros","Típico-Com Cat","238","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Beneficiamento/Moagem e Preparação de Outros","Trajeto-Com Cat","47","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Beneficiamento/Moagem e Preparação de Outros","Doença do Trabalho-Com Cat","7","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Usinas de Açúcar","Típico-Com Cat","7037","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Usinas de Açúcar","Trajeto-Com Cat","251","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Usinas de Açúcar","Doença do Trabalho-Com Cat","38","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Refino e Moagem de Açúcar","Típico-Com Cat","353","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Refino e Moagem de Açúcar","Trajeto-Com Cat","23","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Refino e Moagem de Açúcar","Doença do Trabalho-Com Cat","39","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Torrefação e Moagem de Café","Típico-Com Cat","183","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Torrefação e Moagem de Café","Trajeto-Com Cat","28","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Torrefação e Moagem de Café","Doença do Trabalho-Com Cat","18","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Fabricação de Café Solúvel","Típico-Com Cat","60","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Fabricação de Café Solúvel","Trajeto-Com Cat","2","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Fabricação de Café Solúvel","Doença do Trabalho-Com Cat","1","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Fabricação de Produtos de Padaria/ Confeitari","Típico-Com Cat","745","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Fabricação de Produtos de Padaria/ Confeitari","Trajeto-Com Cat","105","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Fabricação de Produtos de Padaria/ Confeitari","Doença do Trabalho-Com Cat","45","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Fabricação de Biscoitos e Bolachas","Típico-Com Cat","438","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Fabricação de Biscoitos e Bolachas","Trajeto-Com Cat","57","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Fabricação de Biscoitos e Bolachas","Doença do Trabalho-Com Cat","87","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Produção de Derivados do Cacau e Elabor. de C","Típico-Com Cat","558","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Produção de Derivados do Cacau e Elabor. de C","Trajeto-Com Cat","67","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Produção de Derivados do Cacau e Elabor. de C","Doença do Trabalho-Com Cat","160","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Fabricação de Massas Alimentícias","Típico-Com Cat","802","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Fabricação de Massas Alimentícias","Trajeto-Com Cat","74","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Fabricação de Massas Alimentícias","Doença do Trabalho-Com Cat","101","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Preparação de Especiarias/Molhos/Temperos e C","Típico-Com Cat","197","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Preparação de Especiarias/Molhos/Temperos e C","Trajeto-Com Cat","25","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Preparação de Especiarias/Molhos/Temperos e C","Doença do Trabalho-Com Cat","16","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Prep. de Prod. Dietéticos/Alimentos p/Criança","Típico-Com Cat","11","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Prep. de Prod. Dietéticos/Alimentos p/Criança","Trajeto-Com Cat","0","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Prep. de Prod. Dietéticos/Alimentos p/Criança","Doença do Trabalho-Com Cat","2","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Fabricação de Outros Produtos Alimentícios","Típico-Com Cat","1432","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Fabricação de Outros Produtos Alimentícios","Trajeto-Com Cat","133","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Fabricação de Outros Produtos Alimentícios","Doença do Trabalho-Com Cat","131","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Fabr./Retif./Homogeneiz. e Mistura de Aguarde","Típico-Com Cat","268","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Fabr./Retif./Homogeneiz. e Mistura de Aguarde","Trajeto-Com Cat","27","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Fabr./Retif./Homogeneiz. e Mistura de Aguarde","Doença do Trabalho-Com Cat","21","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Fabricação de Vinho","Típico-Com Cat","121","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Fabricação de Vinho","Trajeto-Com Cat","9","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Fabricação de Vinho","Doença do Trabalho-Com Cat","7","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Fabricação de Malte/ Cervejas e Chopes","Típico-Com Cat","1519","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Fabricação de Malte/ Cervejas e Chopes","Trajeto-Com Cat","103","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Fabricação de Malte/ Cervejas e Chopes","Doença do Trabalho-Com Cat","77","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Engarrafamento e Gaseificação de águas Minera","Típico-Com Cat","132","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Engarrafamento e Gaseificação de águas Minera","Trajeto-Com Cat","8","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Engarrafamento e Gaseificação de águas Minera","Doença do Trabalho-Com Cat","6","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Fabricação de Refrigerantes e Refrescos","Típico-Com Cat","1484","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Fabricação de Refrigerantes e Refrescos","Trajeto-Com Cat","207","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Fabricação de Refrigerantes e Refrescos","Doença do Trabalho-Com Cat","205","Com Cat Registrada","Fabricação de produtos alimetícios e bebidas","Industrias de Transformação"
"1997","Fabricação de Produtos do Fumo","Típico-Com Cat","440","Com Cat Registrada","Fabricação de produtos do fumo","Industrias de Transformação"
"1997","Fabricação de Produtos do Fumo","Trajeto-Com Cat","59","Com Cat Registrada","Fabricação de produtos do fumo","Industrias de Transformação"
"1997","Fabricação de Produtos do Fumo","Doença do Trabalho-Com Cat","148","Com Cat Registrada","Fabricação de produtos do fumo","Industrias de Transformação"
"1997","Beneficiamento de Algodão","Típico-Com Cat","147","Com Cat Registrada","Fabricação de produtos têxteis","Industrias de Transformação"
"1997","Beneficiamento de Algodão","Trajeto-Com Cat","8","Com Cat Registrada","Fabricação de produtos têxteis","Industrias de Transformação"
"1997","Beneficiamento de Algodão","Doença do Trabalho-Com Cat","5","Com Cat Registrada","Fabricação de produtos têxteis","Industrias de Transformação"
"1997","Beneficiamento de Outras Fibras Têxteis Natur","Típico-Com Cat","75","Com Cat Registrada","Fabricação de produtos têxteis","Industrias de Transformação"
"1997","Beneficiamento de Outras Fibras Têxteis Natur","Trajeto-Com Cat","7","Com Cat Registrada","Fabricação de produtos têxteis","Industrias de Transformação"
"1997","Beneficiamento de Outras Fibras Têxteis Natur","Doença do Trabalho-Com Cat","5","Com Cat Registrada","Fabricação de produtos têxteis","Industrias de Transformação"
"1997","Fiação de Algodão","Típico-Com Cat","758","Com Cat Registrada","Fabricação de produtos têxteis","Industrias de Transformação"
"1997","Fiação de Algodão","Trajeto-Com Cat","100","Com Cat Registrada","Fabricação de produtos têxteis","Industrias de Transformação"
"1997","Fiação de Algodão","Doença do Trabalho-Com Cat","101","Com Cat Registrada","Fabricação de produtos têxteis","Industrias de Transformação"
"1997","Fiação de Outras Fibras Têxteis Naturais","Típico-Com Cat","272","Com Cat Registrada","Fabricação de produtos têxteis","Industrias de Transformação"
"1997","Fiação de Outras Fibras Têxteis Naturais","Trajeto-Com Cat","18","Com Cat Registrada","Fabricação de produtos têxteis","Industrias de Transformação"
"1997","Fiação de Outras Fibras Têxteis Naturais","Doença do Trabalho-Com Cat","14","Com Cat Registrada","Fabricação de produtos têxteis","Industrias de Transformação"
"1997","Fiação de Fibras Artificiais ou Sintéticas","Típico-Com Cat","670","Com Cat Registrada","Fabricação de produtos têxteis","Industrias de Transformação"
"1997","Fiação de Fibras Artificiais ou Sintéticas","Trajeto-Com Cat","65","Com Cat Registrada","Fabricação de produtos têxteis","Industrias de Transformação"
"1997","Fiação de Fibras Artificiais ou Sintéticas","Doença do Trabalho-Com Cat","119","Com Cat Registrada","Fabricação de produtos têxteis","Industrias de Transformação"
"1997","Fabricação de Linhas e Fios para Coser e Bord","Típico-Com Cat","116","Com Cat Registrada","Fabricação de produtos têxteis","Industrias de Transformação"
"1997","Fabricação de Linhas e Fios para Coser e Bord","Trajeto-Com Cat","16","Com Cat Registrada","Fabricação de produtos têxteis","Industrias de Transformação"
"1997","Fabricação de Linhas e Fios para Coser e Bord","Doença do Trabalho-Com Cat","28","Com Cat Registrada","Fabricação de produtos têxteis","Industrias de Transformação"
"1997","Tecelagem de Algodão","Típico-Com Cat","543","Com Cat Registrada","Fabricação de produtos têxteis","Industrias de Transformação"
"1997","Tecelagem de Algodão","Trajeto-Com Cat","74","Com Cat Registrada","Fabricação de produtos têxteis","Industrias de Transformação"
"1997","Tecelagem de Algodão","Doença do Trabalho-Com Cat","193","Com Cat Registrada","Fabricação de produtos têxteis","Industrias de Transformação"
"1997","Tecelagem de Fios de Fibras Têxteis Naturais","Típico-Com Cat","259","Com Cat Registrada","Fabricação de produtos têxteis","Industrias de Transformação"
"1997","Tecelagem de Fios de Fibras Têxteis Naturais","Trajeto-Com Cat","20","Com Cat Registrada","Fabricação de produtos têxteis","Industrias de Transformação"
"1997","Tecelagem de Fios de Fibras Têxteis Naturais","Doença do Trabalho-Com Cat","17","Com Cat Registrada","Fabricação de produtos têxteis","Industrias de Transformação"
"1997","Tecelagem de Fios e Filamentos Contínuos Arti","Típico-Com Cat","178","Com Cat Registrada","Fabricação de produtos têxteis","Industrias de Transformação"
"1997","Tecelagem de Fios e Filamentos Contínuos Arti","Trajeto-Com Cat","28","Com Cat Registrada","Fabricação de produtos têxteis","Industrias de Transformação"
