"Ano","Unidade da Federação","Motivo/Situação","Qte Acidentes"
"2011","Pernambuco","Trajeto-Com Cat","2763"
"2011","Piauí","Típico-Com Cat","873"
"2011","Piauí","Doença do Trabalho-Com Cat","51"
"2011","Piauí","Trajeto-Com Cat","340"
"2011","Rio de Janeiro","Típico-Com Cat","31084"
"2011","Rio de Janeiro","Doença do Trabalho-Com Cat","1909"
"2011","Rio de Janeiro","Trajeto-Com Cat","8083"
"2011","Rio Grande do Norte","Típico-Com Cat","3662"
"2011","Rio Grande do Norte","Doença do Trabalho-Com Cat","263"
"2011","Rio Grande do Norte","Trajeto-Com Cat","1077"
"2011","Rio Grande do Sul","Típico-Com Cat","33138"
"2011","Rio Grande do Sul","Doença do Trabalho-Com Cat","1383"
"2011","Rio Grande do Sul","Trajeto-Com Cat","6440"
"2011","Santa Catarina","Típico-Com Cat","21513"
"2011","Santa Catarina","Doença do Trabalho-Com Cat","600"
"2011","Santa Catarina","Trajeto-Com Cat","5499"
"2011","São Paulo","Típico-Com Cat","159182"
"2011","São Paulo","Doença do Trabalho-Com Cat","6220"
"2011","São Paulo","Trajeto-Com Cat","39250"
"2011","Sergipe","Típico-Com Cat","2113"
"2011","Sergipe","Doença do Trabalho-Com Cat","84"
"2011","Sergipe","Trajeto-Com Cat","506"
"2011","Distrito Federal","Típico-Com Cat","4733"
"2011","Distrito Federal","Doença do Trabalho-Com Cat","271"
"2011","Distrito Federal","Trajeto-Com Cat","1438"
"2011","Acre","Típico-Com Cat","420"
"2011","Acre","Doença do Trabalho-Com Cat","15"
"2011","Acre","Trajeto-Com Cat","176"
"2011","Amapá","Típico-Com Cat","481"
"2011","Amapá","Doença do Trabalho-Com Cat","13"
"2011","Amapá","Trajeto-Com Cat","146"
"2011","Rondônia","Típico-Com Cat","3484"
"2011","Rondônia","Doença do Trabalho-Com Cat","151"
"2011","Rondônia","Trajeto-Com Cat","759"
"2011","Roraima","Típico-Com Cat","246"
"2011","Roraima","Doença do Trabalho-Com Cat","10"
"2011","Roraima","Trajeto-Com Cat","136"
"2011","Tocantins","Típico-Com Cat","853"
"2011","Tocantins","Doença do Trabalho-Com Cat","19"
"2011","Tocantins","Trajeto-Com Cat","267"
"2011","Alagoas","Sem Cat","3300"
"2011","Amazonas","Sem Cat","2389"
"2011","Bahia","Sem Cat","9734"
"2011","Bahia","Sem Cat","12"
"2011","Bahia","Sem Cat","3"
"2011","Ceará","Sem Cat","4133"
"2011","Ceará","Sem Cat","6"
"2011","Mato Grosso do Sul","Sem Cat","2666"
"2011","Mato Grosso do Sul","Sem Cat","3"
"2011","Espírito Santo","Sem Cat","1809"
"2011","Espírito Santo","Sem Cat","54"
"2011","Espírito Santo","Sem Cat","3"
"2011","Espírito Santo","Sem Cat","8"
"2011","Goiás","Sem Cat","2105"
"2011","Goiás","Sem Cat","2"
"2011","Maranhão","Sem Cat","2683"
"2011","Mato Grosso","Sem Cat","3731"
"2011","Mato Grosso","Sem Cat","3"
"2011","Mato Grosso","Sem Cat","1"
"2011","Minas Gerais","Sem Cat","20680"
"2011","Minas Gerais","Sem Cat","28"
"2011","Minas Gerais","Sem Cat","2"
"2011","Pará","Sem Cat","2774"
"2011","Pará","Sem Cat","1"
"2011","Pará","Sem Cat","1"
"2011","Paraíba","Sem Cat","2261"
"2011","Paraíba","Sem Cat","1"
"2011","Paraíba","Sem Cat","1"
"2011","Paraíba","Sem Cat","2"
"2011","Paraná","Sem Cat","10209"
"2011","Paraná","Sem Cat","17"
"2011","Paraná","Sem Cat","2"
"2011","Pernambuco","Sem Cat","7080"
"2011","Pernambuco","Sem Cat","9"
"2011","Pernambuco","Sem Cat","3"
"2011","Pernambuco","Sem Cat","2"
"2011","Piauí","Sem Cat","2361"
"2011","Rio de Janeiro","Sem Cat","8226"
"2011","Rio de Janeiro","Sem Cat","6"
"2011","Rio de Janeiro","Sem Cat","2"
"2011","Rio Grande do Norte","Sem Cat","2469"
"2011","Rio Grande do Norte","Sem Cat","8"
"2011","Rio Grande do Norte","Sem Cat","1"
"2011","Rio Grande do Sul","Sem Cat","16578"
"2011","Rio Grande do Sul","Sem Cat","359"
"2011","Rio Grande do Sul","Sem Cat","17"
"2011","Santa Catarina","Sem Cat","18916"
"2011","Santa Catarina","Sem Cat","209"
"2011","Santa Catarina","Sem Cat","4"
"2011","Santa Catarina","Sem Cat","17"
"2011","São Paulo","Sem Cat","45454"
"2011","São Paulo","Sem Cat","191"
"2011","São Paulo","Sem Cat","8"
"2011","São Paulo","Sem Cat","1"
"2011","Sergipe","Sem Cat","881"
"2011","Sergipe","Sem Cat","12"
"2011","Distrito Federal","Sem Cat","1986"
"2011","Distrito Federal","Sem Cat","6"
"2011","Distrito Federal","Sem Cat","2"
"2011","Acre","Sem Cat","558"
"2011","Acre","Sem Cat","2"
"2011","Amapá","Sem Cat","190"
"2011","Rondônia","Sem Cat","1569"
"2011","Rondônia","Sem Cat","18"
"2011","Rondônia","Sem Cat","1"
"2011","Roraima","Sem Cat","239"
"2011","Tocantins","Sem Cat","731"
"2012","Rondônia","Típico-Com Cat","3622"
"2012","Acre","Típico-Com Cat","398"
"2012","Amazonas","Típico-Com Cat","5535"
"2012","Roraima","Típico-Com Cat","300"
"2012","Pará","Típico-Com Cat","7828"
"2012","Amapá","Típico-Com Cat","561"
"2012","Tocantins","Típico-Com Cat","866"
"2012","Maranhão","Típico-Com Cat","2685"
"2012","Piauí","Típico-Com Cat","880"
"2012","Ceará","Típico-Com Cat","5881"
"2012","Rio Grande do Norte","Típico-Com Cat","3163"
"2012","Paraíba","Típico-Com Cat","1961"
"2012","Pernambuco","Típico-Com Cat","9532"
"2012","Alagoas","Típico-Com Cat","5088"
"2012","Sergipe","Típico-Com Cat","2016"
"2012","Bahia","Típico-Com Cat","10851"
"2012","Minas Gerais","Típico-Com Cat","46748"
"2012","Espírito Santo","Típico-Com Cat","9446"
"2012","Rio de Janeiro","Típico-Com Cat","32887"
"2012","São Paulo","Típico-Com Cat","160086"
"2012","Paraná","Típico-Com Cat","32415"
"2012","Santa Catarina","Típico-Com Cat","20879"
"2012","Rio Grande do Sul","Típico-Com Cat","32465"
"2012","Mato Grosso do Sul","Típico-Com Cat","6997"
"2012","Mato Grosso","Típico-Com Cat","7973"
"2012","Goiás","Típico-Com Cat","10467"
"2012","Distrito Federal","Típico-Com Cat","4754"
"2012","Rondônia","Trajeto-Com Cat","789"
"2012","Acre","Trajeto-Com Cat","162"
"2012","Amazonas","Trajeto-Com Cat","1030"
"2012","Roraima","Trajeto-Com Cat","112"
"2012","Pará","Trajeto-Com Cat","1575"
"2012","Amapá","Trajeto-Com Cat","143"
"2012","Tocantins","Trajeto-Com Cat","284"
"2012","Maranhão","Trajeto-Com Cat","717"
"2012","Piauí","Trajeto-Com Cat","384"
"2012","Ceará","Trajeto-Com Cat","2357"
"2012","Rio Grande do Norte","Trajeto-Com Cat","1073"
"2012","Paraíba","Trajeto-Com Cat","679"
"2012","Pernambuco","Trajeto-Com Cat","2783"
"2012","Alagoas","Trajeto-Com Cat","567"
"2012","Sergipe","Trajeto-Com Cat","522"
"2012","Bahia","Trajeto-Com Cat","2831"
"2012","Minas Gerais","Trajeto-Com Cat","9008"
"2012","Espírito Santo","Trajeto-Com Cat","2239"
"2012","Rio de Janeiro","Trajeto-Com Cat","8569"
"2012","São Paulo","Trajeto-Com Cat","40796"
"2012","Paraná","Trajeto-Com Cat","6990"
"2012","Santa Catarina","Trajeto-Com Cat","5107"
"2012","Rio Grande do Sul","Trajeto-Com Cat","6320"
"2012","Mato Grosso do Sul","Trajeto-Com Cat","1504"
"2012","Mato Grosso","Trajeto-Com Cat","1787"
"2012","Goiás","Trajeto-Com Cat","3346"
"2012","Distrito Federal","Trajeto-Com Cat","1366"
"2012","Rondônia","Doença do Trabalho-Com Cat","220"
"2012","Acre","Doença do Trabalho-Com Cat","28"
"2012","Amazonas","Doença do Trabalho-Com Cat","506"
"2012","Roraima","Doença do Trabalho-Com Cat","10"
"2012","Pará","Doença do Trabalho-Com Cat","141"
"2012","Amapá","Doença do Trabalho-Com Cat","25"
"2012","Tocantins","Doença do Trabalho-Com Cat","17"
"2012","Maranhão","Doença do Trabalho-Com Cat","78"
"2012","Piauí","Doença do Trabalho-Com Cat","54"
"2012","Ceará","Doença do Trabalho-Com Cat","185"
"2012","Rio Grande do Norte","Doença do Trabalho-Com Cat","166"
"2012","Paraíba","Doença do Trabalho-Com Cat","161"
"2012","Pernambuco","Doença do Trabalho-Com Cat","753"
"2012","Alagoas","Doença do Trabalho-Com Cat","132"
"2012","Sergipe","Doença do Trabalho-Com Cat","64"
"2012","Bahia","Doença do Trabalho-Com Cat","728"
"2012","Minas Gerais","Doença do Trabalho-Com Cat","1461"
"2012","Espírito Santo","Doença do Trabalho-Com Cat","226"
"2012","Rio de Janeiro","Doença do Trabalho-Com Cat","2022"
"2012","São Paulo","Doença do Trabalho-Com Cat","6559"
"2012","Paraná","Doença do Trabalho-Com Cat","615"
"2012","Santa Catarina","Doença do Trabalho-Com Cat","598"
"2012","Rio Grande do Sul","Doença do Trabalho-Com Cat","1344"
"2012","Mato Grosso do Sul","Doença do Trabalho-Com Cat","181"
"2012","Mato Grosso","Doença do Trabalho-Com Cat","128"
"2012","Goiás","Doença do Trabalho-Com Cat","179"
"2012","Distrito Federal","Doença do Trabalho-Com Cat","317"
"2012","Rondônia","Sem Cat","1518"
"2012","Acre","Sem Cat","560"
"2012","Amazonas","Sem Cat","2115"
"2012","Roraima","Sem Cat","183"
"2012","Pará","Sem Cat","2986"
"2012","Amapá","Sem Cat","222"
"2012","Tocantins","Sem Cat","533"
"2012","Maranhão","Sem Cat","1878"
"2012","Piauí","Sem Cat","2694"
"2012","Ceará","Sem Cat","4715"
"2012","Rio Grande do Norte","Sem Cat","2640"
"2012","Paraíba","Sem Cat","2278"
"2012","Pernambuco","Sem Cat","7437"
"2012","Alagoas","Sem Cat","2837"
"2012","Sergipe","Sem Cat","785"
"2012","Bahia","Sem Cat","9033"
"2012","Minas Gerais","Sem Cat","20497"
"2012","Espírito Santo","Sem Cat","1512"
"2012","Rio de Janeiro","Sem Cat","8714"
"2012","São Paulo","Sem Cat","40227"
"2012","Paraná","Sem Cat","9989"
"2012","Santa Catarina","Sem Cat","18590"
"2012","Rio Grande do Sul","Sem Cat","15268"
"2012","Mato Grosso do Sul","Sem Cat","2734"
"2012","Mato Grosso","Sem Cat","3484"
"2012","Goiás","Sem Cat","2092"
"2012","Distrito Federal","Sem Cat","2241"
"2013","Rondônia","Típico-Com Cat","3550"
"2013","Acre","Típico-Com Cat","422"
"2013","Amazonas","Típico-Com Cat","5208"
"2013","Roraima","Típico-Com Cat","371"
"2013","Pará","Típico-Com Cat","7654"
"2013","Amapá","Típico-Com Cat","549"
"2013","Tocantins","Típico-Com Cat","772"
"2013","Maranhão","Típico-Com Cat","2564"
"2013","Piauí","Típico-Com Cat","1130"
"2013","Ceará","Típico-Com Cat","6022"
"2013","Rio Grande do Norte","Típico-Com Cat","3240"
"2013","Paraíba","Típico-Com Cat","2085"
"2013","Pernambuco","Típico-Com Cat","9627"
"2013","Alagoas","Típico-Com Cat","3661"
"2013","Sergipe","Típico-Com Cat","1944"
"2013","Bahia","Típico-Com Cat","10217"
"2013","Minas Gerais","Típico-Com Cat","46933"
"2013","Espírito Santo","Típico-Com Cat","9572"
"2013","Rio de Janeiro","Típico-Com Cat","33068"
"2013","São Paulo","Típico-Com Cat","163694"
"2013","Paraná","Típico-Com Cat","33662"
"2013","Santa Catarina","Típico-Com Cat","22582"
"2013","Rio Grande do Sul","Típico-Com Cat","34828"
"2013","Mato Grosso do Sul","Típico-Com Cat","6931"
"2013","Mato Grosso","Típico-Com Cat","8429"
"2013","Goiás","Típico-Com Cat","10949"
"2013","Distrito Federal","Típico-Com Cat","4675"
"2013","Rondônia","Trajeto-Com Cat","817"
"2013","Acre","Trajeto-Com Cat","188"
"2013","Amazonas","Trajeto-Com Cat","1063"
"2013","Roraima","Trajeto-Com Cat","187"
"2013","Pará","Trajeto-Com Cat","1640"
"2013","Amapá","Trajeto-Com Cat","123"
"2013","Tocantins","Trajeto-Com Cat","309"
"2013","Maranhão","Trajeto-Com Cat","730"
"2013","Piauí","Trajeto-Com Cat","453"
"2013","Ceará","Trajeto-Com Cat","2689"
"2013","Rio Grande do Norte","Trajeto-Com Cat","1145"
"2013","Paraíba","Trajeto-Com Cat","780"
"2013","Pernambuco","Trajeto-Com Cat","3327"
"2013","Alagoas","Trajeto-Com Cat","551"
"2013","Sergipe","Trajeto-Com Cat","556"
"2013","Bahia","Trajeto-Com Cat","2560"
"2013","Minas Gerais","Trajeto-Com Cat","9821"
"2013","Espírito Santo","Trajeto-Com Cat","2461"
"2013","Rio de Janeiro","Trajeto-Com Cat","9352"
"2013","São Paulo","Trajeto-Com Cat","44201"
"2013","Paraná","Trajeto-Com Cat","7554"
"2013","Santa Catarina","Trajeto-Com Cat","5461"
"2013","Rio Grande do Sul","Trajeto-Com Cat","7082"
"2013","Mato Grosso do Sul","Trajeto-Com Cat","1717"
"2013","Mato Grosso","Trajeto-Com Cat","2169"
"2013","Goiás","Trajeto-Com Cat","3708"
"2013","Distrito Federal","Trajeto-Com Cat","1539"
"2013","Rondônia","Doença do Trabalho-Com Cat","123"
"2013","Acre","Doença do Trabalho-Com Cat","14"
"2013","Amazonas","Doença do Trabalho-Com Cat","409"
"2013","Roraima","Doença do Trabalho-Com Cat","6"
"2013","Pará","Doença do Trabalho-Com Cat","151"
"2013","Amapá","Doença do Trabalho-Com Cat","44"
"2013","Tocantins","Doença do Trabalho-Com Cat","17"
"2013","Maranhão","Doença do Trabalho-Com Cat","82"
"2013","Piauí","Doença do Trabalho-Com Cat","70"
"2013","Ceará","Doença do Trabalho-Com Cat","218"
"2013","Rio Grande do Norte","Doença do Trabalho-Com Cat","229"
"2013","Paraíba","Doença do Trabalho-Com Cat","234"
"2013","Pernambuco","Doença do Trabalho-Com Cat","792"
"2013","Alagoas","Doença do Trabalho-Com Cat","148"
"2013","Sergipe","Doença do Trabalho-Com Cat","87"
"2013","Bahia","Doença do Trabalho-Com Cat","731"
"2013","Minas Gerais","Doença do Trabalho-Com Cat","1253"
"2013","Espírito Santo","Doença do Trabalho-Com Cat","198"
"2013","Rio de Janeiro","Doença do Trabalho-Com Cat","1812"
"2013","São Paulo","Doença do Trabalho-Com Cat","6560"
"2013","Paraná","Doença do Trabalho-Com Cat","939"
"2013","Santa Catarina","Doença do Trabalho-Com Cat","680"
"2013","Rio Grande do Sul","Doença do Trabalho-Com Cat","1537"
"2013","Mato Grosso do Sul","Doença do Trabalho-Com Cat","176"
"2013","Mato Grosso","Doença do Trabalho-Com Cat","149"
"2013","Goiás","Doença do Trabalho-Com Cat","224"
"2013","Distrito Federal","Doença do Trabalho-Com Cat","299"
"2013","Rondônia","Sem Cat","1808"
"2013","Acre","Sem Cat","555"
"2013","Amazonas","Sem Cat","2070"
"2013","Roraima","Sem Cat","183"
"2013","Pará","Sem Cat","2892"
"2013","Amapá","Sem Cat","341"
"2013","Tocantins","Sem Cat","391"
"2013","Maranhão","Sem Cat","1819"
"2013","Piauí","Sem Cat","2792"
"2013","Ceará","Sem Cat","4672"
"2013","Rio Grande do Norte","Sem Cat","2275"
"2013","Paraíba","Sem Cat","2006"
"2013","Pernambuco","Sem Cat","7144"
"2013","Alagoas","Sem Cat","2227"
"2013","Sergipe","Sem Cat","728"
"2013","Bahia","Sem Cat","8492"
"2013","Minas Gerais","Sem Cat","19736"
"2013","Espírito Santo","Sem Cat","1545"
"2013","Rio de Janeiro","Sem Cat","7239"
"2013","São Paulo","Sem Cat","37270"
"2013","Paraná","Sem Cat","10419"
"2013","Santa Catarina","Sem Cat","18025"
"2013","Rio Grande do Sul","Sem Cat","16503"
"2013","Mato Grosso do Sul","Sem Cat","2671"
"2013","Mato Grosso","Sem Cat","3268"
"2013","Goiás","Sem Cat","2381"
"2013","Distrito Federal","Sem Cat","2508"
"2014","Alagoas","Típico-Com Cat","3347"
"2014","Alagoas","Doença do Trabalho-Com Cat","115"
"2014","Alagoas","Trajeto-Com Cat","607"
"2014","Amazonas","Típico-Com Cat","5142"
"2014","Amazonas","Doença do Trabalho-Com Cat","511"
"2014","Amazonas","Trajeto-Com Cat","1175"
"2014","Bahia","Típico-Com Cat","10101"
"2014","Bahia","Doença do Trabalho-Com Cat","985"
"2014","Bahia","Trajeto-Com Cat","2660"
"2014","Ceará","Típico-Com Cat","6225"
"2014","Ceará","Doença do Trabalho-Com Cat","201"
"2014","Ceará","Trajeto-Com Cat","2920"
"2014","Mato Grosso do Sul","Típico-Com Cat","6489"
"2014","Mato Grosso do Sul","Doença do Trabalho-Com Cat","206"
"2014","Mato Grosso do Sul","Trajeto-Com Cat","1829"
"2014","Espírito Santo","Típico-Com Cat","10386"
"2014","Espírito Santo","Doença do Trabalho-Com Cat","209"
"2014","Espírito Santo","Trajeto-Com Cat","2833"
"2014","Goiás","Típico-Com Cat","11096"
"2014","Goiás","Doença do Trabalho-Com Cat","222"
"2014","Goiás","Trajeto-Com Cat","3742"
"2014","Maranhão","Típico-Com Cat","2607"
"2014","Maranhão","Doença do Trabalho-Com Cat","112"
"2014","Maranhão","Trajeto-Com Cat","750"
"2014","Mato Grosso","Típico-Com Cat","8814"
"2014","Mato Grosso","Doença do Trabalho-Com Cat","142"
"2014","Mato Grosso","Trajeto-Com Cat","2111"
"2014","Minas Gerais","Típico-Com Cat","44852"
"2014","Minas Gerais","Doença do Trabalho-Com Cat","1228"
"2014","Minas Gerais","Trajeto-Com Cat","10239"
"2014","Pará","Típico-Com Cat","8192"
"2014","Pará","Doença do Trabalho-Com Cat","143"
"2014","Pará","Trajeto-Com Cat","1741"
"2014","Paraíba","Típico-Com Cat","2112"
"2014","Paraíba","Doença do Trabalho-Com Cat","417"
"2014","Paraíba","Trajeto-Com Cat","851"
"2014","Paraná","Típico-Com Cat","33903"
"2014","Paraná","Doença do Trabalho-Com Cat","1129"
"2014","Paraná","Trajeto-Com Cat","7960"
"2014","Pernambuco","Típico-Com Cat","9636"
"2014","Pernambuco","Doença do Trabalho-Com Cat","871"
"2014","Pernambuco","Trajeto-Com Cat","3245"
"2014","Piauí","Típico-Com Cat","1078"
"2014","Piauí","Doença do Trabalho-Com Cat","60"
"2014","Piauí","Trajeto-Com Cat","525"
"2014","Rio de Janeiro","Típico-Com Cat","34306"
"2014","Rio de Janeiro","Doença do Trabalho-Com Cat","1762"
"2014","Rio de Janeiro","Trajeto-Com Cat","9394"
"2014","Rio Grande do Norte","Típico-Com Cat","3215"
"2014","Rio Grande do Norte","Doença do Trabalho-Com Cat","339"
"2014","Rio Grande do Norte","Trajeto-Com Cat","1341"
"2014","Rio Grande do Sul","Típico-Com Cat","36351"
"2014","Rio Grande do Sul","Doença do Trabalho-Com Cat","1395"
"2014","Rio Grande do Sul","Trajeto-Com Cat","7248"
"2014","Santa Catarina","Típico-Com Cat","23155"
"2014","Santa Catarina","Doença do Trabalho-Com Cat","838"
"2014","Santa Catarina","Trajeto-Com Cat","5869"
"2014","São Paulo","Típico-Com Cat","157683"
"2014","São Paulo","Doença do Trabalho-Com Cat","6201"
"2014","São Paulo","Trajeto-Com Cat","45342"
"2014","Sergipe","Típico-Com Cat","1855"
"2014","Sergipe","Doença do Trabalho-Com Cat","75"
"2014","Sergipe","Trajeto-Com Cat","581"
"2014","Distrito Federal","Típico-Com Cat","4855"
"2014","Distrito Federal","Doença do Trabalho-Com Cat","273"
"2014","Distrito Federal","Trajeto-Com Cat","1569"
"2014","Acre","Típico-Com Cat","392"
"2014","Acre","Doença do Trabalho-Com Cat","5"
"2014","Acre","Trajeto-Com Cat","187"
"2014","Amapá","Típico-Com Cat","344"
"2014","Amapá","Doença do Trabalho-Com Cat","16"
"2014","Amapá","Trajeto-Com Cat","131"
"2014","Rondônia","Típico-Com Cat","3013"
"2014","Rondônia","Doença do Trabalho-Com Cat","106"
"2014","Rondônia","Trajeto-Com Cat","859"
"2014","Roraima","Típico-Com Cat","425"
"2014","Roraima","Doença do Trabalho-Com Cat","12"
"2014","Roraima","Trajeto-Com Cat","213"
"2014","Tocantins","Típico-Com Cat","880"
"2014","Tocantins","Doença do Trabalho-Com Cat","26"
"2014","Tocantins","Trajeto-Com Cat","308"
"2014","Alagoas","Sem Cat","1831"
"2014","Alagoas","Sem Cat","2"
"2014","Amazonas","Sem Cat","2094"
"2014","Amazonas","Sem Cat","1"
"2014","Bahia","Sem Cat","7969"
"2014","Bahia","Sem Cat","9"
"2014","Ceará","Sem Cat","4087"
"2014","Ceará","Sem Cat","1"
"2014","Mato Grosso do Sul","Sem Cat","2443"
"2014","Mato Grosso do Sul","Sem Cat","5"
"2014","Mato Grosso do Sul","Sem Cat","1"
"2014","Espírito Santo","Sem Cat","1370"
"2014","Espírito Santo","Sem Cat","20"
"2014","Espírito Santo","Sem Cat","1"
"2014","Espírito Santo","Sem Cat","2"
"2014","Goiás","Sem Cat","2198"
"2014","Goiás","Sem Cat","4"
"2014","Goiás","Sem Cat","1"
"2014","Maranhão","Sem Cat","2083"
"2014","Mato Grosso","Sem Cat","2822"
"2014","Mato Grosso","Sem Cat","6"
"2014","Minas Gerais","Sem Cat","17850"
"2014","Minas Gerais","Sem Cat","15"
"2014","Minas Gerais","Sem Cat","1"
"2014","Minas Gerais","Sem Cat","1"
"2014","Pará","Sem Cat","2847"
"2014","Pará","Sem Cat","4"
"2014","Paraíba","Sem Cat","2072"
"2014","Paraíba","Sem Cat","7"
"2014","Paraíba","Sem Cat","1"
"2014","Paraná","Sem Cat","9962"
"2014","Paraná","Sem Cat","17"
"2014","Paraná","Sem Cat","2"
"2014","Paraná","Sem Cat","4"
"2014","Pernambuco","Sem Cat","6845"
"2014","Pernambuco","Sem Cat","19"
"2014","Pernambuco","Sem Cat","2"
"2014","Piauí","Sem Cat","2804"
"2014","Rio de Janeiro","Sem Cat","6716"
"2014","Rio de Janeiro","Sem Cat","7"
"2014","Rio de Janeiro","Sem Cat","1"
"2014","Rio Grande do Norte","Sem Cat","2252"
"2014","Rio Grande do Norte","Sem Cat","7"
"2014","Rio Grande do Norte","Sem Cat","2"
"2014","Rio Grande do Sul","Sem Cat","14874"
"2014","Rio Grande do Sul","Sem Cat","144"
"2014","Rio Grande do Sul","Sem Cat","8"
"2014","Santa Catarina","Sem Cat","16008"
"2014","Santa Catarina","Sem Cat","129"
"2014","Santa Catarina","Sem Cat","1"
"2014","Santa Catarina","Sem Cat","4"
"2014","São Paulo","Sem Cat","32237"
"2014","São Paulo","Sem Cat","351"
"2014","São Paulo","Sem Cat","11"
"2014","São Paulo","Sem Cat","4"
"2014","Sergipe","Sem Cat","697"
"2014","Sergipe","Sem Cat","15"
"2014","Distrito Federal","Sem Cat","2066"
"2014","Distrito Federal","Sem Cat","14"
"2014","Distrito Federal","Sem Cat","1"
"2014","Acre","Sem Cat","611"
"2014","Amapá","Sem Cat","304"
"2014","Amapá","Sem Cat","1"
"2014","Rondônia","Sem Cat","1626"
"2014","Rondônia","Sem Cat","6"
"2014","Rondônia","Sem Cat","1"
"2014","Roraima","Sem Cat","183"
"2014","Tocantins","Sem Cat","335"
"2015","Alagoas","Típico-Com Cat","3053"
"2015","Alagoas","Doença do Trabalho-Com Cat","101"
"2015","Alagoas","Trajeto-Com Cat","576"
"2015","Amazonas","Típico-Com Cat","4413"
"2015","Amazonas","Doença do Trabalho-Com Cat","632"
"2015","Amazonas","Trajeto-Com Cat","1025"
"2015","Bahia","Típico-Com Cat","8937"
"2015","Bahia","Doença do Trabalho-Com Cat","715"
"2015","Bahia","Trajeto-Com Cat","2432"
"2015","Ceará","Típico-Com Cat","6034"
"2015","Ceará","Doença do Trabalho-Com Cat","237"
"2015","Ceará","Trajeto-Com Cat","2761"
"2015","Mato Grosso do Sul","Típico-Com Cat","6158"
"2015","Mato Grosso do Sul","Doença do Trabalho-Com Cat","204"
"2015","Mato Grosso do Sul","Trajeto-Com Cat","1571"
"2015","Espírito Santo","Típico-Com Cat","9471"
"2015","Espírito Santo","Doença do Trabalho-Com Cat","193"
"2015","Espírito Santo","Trajeto-Com Cat","2645"
"2015","Goiás","Típico-Com Cat","10084"
"2015","Goiás","Doença do Trabalho-Com Cat","214"
"2015","Goiás","Trajeto-Com Cat","3498"
"2015","Maranhão","Típico-Com Cat","2433"
"2015","Maranhão","Doença do Trabalho-Com Cat","106"
"2015","Maranhão","Trajeto-Com Cat","710"
"2015","Mato Grosso","Típico-Com Cat","8051"
"2015","Mato Grosso","Doença do Trabalho-Com Cat","131"
"2015","Mato Grosso","Trajeto-Com Cat","1896"
"2015","Minas Gerais","Típico-Com Cat","39518"
"2015","Minas Gerais","Doença do Trabalho-Com Cat","945"
"2015","Minas Gerais","Trajeto-Com Cat","9302"
"2015","Pará","Típico-Com Cat","7429"
"2015","Pará","Doença do Trabalho-Com Cat","152"
"2015","Pará","Trajeto-Com Cat","1566"
"2015","Paraíba","Típico-Com Cat","1885"
"2015","Paraíba","Doença do Trabalho-Com Cat","235"
"2015","Paraíba","Trajeto-Com Cat","728"
"2015","Paraná","Típico-Com Cat","31647"
"2015","Paraná","Doença do Trabalho-Com Cat","881"
"2015","Paraná","Trajeto-Com Cat","7496"
"2015","Pernambuco","Típico-Com Cat","8418"
"2015","Pernambuco","Doença do Trabalho-Com Cat","795"
"2015","Pernambuco","Trajeto-Com Cat","2744"
"2015","Piauí","Típico-Com Cat","963"
"2015","Piauí","Doença do Trabalho-Com Cat","63"
"2015","Piauí","Trajeto-Com Cat","517"
"2015","Rio de Janeiro","Típico-Com Cat","31612"
"2015","Rio de Janeiro","Doença do Trabalho-Com Cat","1566"
"2015","Rio de Janeiro","Trajeto-Com Cat","9032"
"2015","Rio Grande do Norte","Típico-Com Cat","3331"
"2015","Rio Grande do Norte","Doença do Trabalho-Com Cat","434"
"2015","Rio Grande do Norte","Trajeto-Com Cat","1266"
"2015","Rio Grande do Sul","Típico-Com Cat","32732"
"2015","Rio Grande do Sul","Doença do Trabalho-Com Cat","1205"
"2015","Rio Grande do Sul","Trajeto-Com Cat","6628"
"2015","Santa Catarina","Típico-Com Cat","20421"
"2015","Santa Catarina","Doença do Trabalho-Com Cat","582"
"2015","Santa Catarina","Trajeto-Com Cat","5627"
"2015","São Paulo","Típico-Com Cat","138757"
"2015","São Paulo","Doença do Trabalho-Com Cat","5488"
"2015","São Paulo","Trajeto-Com Cat","41251"
"2015","Sergipe","Típico-Com Cat","1663"
"2015","Sergipe","Doença do Trabalho-Com Cat","42"
"2015","Sergipe","Trajeto-Com Cat","495"
"2015","Distrito Federal","Típico-Com Cat","4435"
"2015","Distrito Federal","Doença do Trabalho-Com Cat","309"
"2015","Distrito Federal","Trajeto-Com Cat","1405"
"2015","Acre","Típico-Com Cat","390"
"2015","Acre","Doença do Trabalho-Com Cat","11"
"2015","Acre","Trajeto-Com Cat","183"
"2015","Amapá","Típico-Com Cat","320"
"2015","Amapá","Doença do Trabalho-Com Cat","7"
"2015","Amapá","Trajeto-Com Cat","112"
"2015","Rondônia","Típico-Com Cat","2313"
"2015","Rondônia","Doença do Trabalho-Com Cat","111"
"2015","Rondônia","Trajeto-Com Cat","818"
"2015","Roraima","Típico-Com Cat","298"
"2015","Roraima","Doença do Trabalho-Com Cat","3"
"2015","Roraima","Trajeto-Com Cat","169"
"2015","Tocantins","Típico-Com Cat","880"
"2015","Tocantins","Doença do Trabalho-Com Cat","24"
"2015","Tocantins","Trajeto-Com Cat","268"
"2015","Alagoas","Sem Cat","1241"
"2015","Alagoas","Sem Cat","3"
"2015","Amazonas","Sem Cat","2423"
"2015","Amazonas","Sem Cat","2"
