"Ano","Idade","Motivo/Situação","Sexo","Qte Acidentes","Situação"
"1999","55 a 59 Anos","Típico-Com Cat","Ignorado","10","Com Cat Registrada"
"1999","55 a 59 Anos","Trajeto-Com Cat","Masculino","547","Com Cat Registrada"
"1999","55 a 59 Anos","Trajeto-Com Cat","Feminino","393","Com Cat Registrada"
"1999","55 a 59 Anos","Trajeto-Com Cat","Ignorado","1","Com Cat Registrada"
"1999","55 a 59 Anos","Doença do Trabalho-Com Cat","Masculino","467","Com Cat Registrada"
"1999","55 a 59 Anos","Doença do Trabalho-Com Cat","Feminino","139","Com Cat Registrada"
"1999","55 a 59 Anos","Doença do Trabalho-Com Cat","Ignorado","0","Com Cat Registrada"
"1999","60 a 64 Anos","Típico-Com Cat","Masculino","2836","Com Cat Registrada"
"1999","60 a 64 Anos","Típico-Com Cat","Feminino","454","Com Cat Registrada"
"1999","60 a 64 Anos","Típico-Com Cat","Ignorado","5","Com Cat Registrada"
"1999","60 a 64 Anos","Trajeto-Com Cat","Masculino","305","Com Cat Registrada"
"1999","60 a 64 Anos","Trajeto-Com Cat","Feminino","125","Com Cat Registrada"
"1999","60 a 64 Anos","Trajeto-Com Cat","Ignorado","0","Com Cat Registrada"
"1999","60 a 64 Anos","Doença do Trabalho-Com Cat","Masculino","210","Com Cat Registrada"
"1999","60 a 64 Anos","Doença do Trabalho-Com Cat","Feminino","25","Com Cat Registrada"
"1999","60 a 64 Anos","Doença do Trabalho-Com Cat","Ignorado","2","Com Cat Registrada"
"1999","65 a 69 Anos","Típico-Com Cat","Masculino","740","Com Cat Registrada"
"1999","65 a 69 Anos","Típico-Com Cat","Feminino","128","Com Cat Registrada"
"1999","65 a 69 Anos","Típico-Com Cat","Ignorado","0","Com Cat Registrada"
"1999","65 a 69 Anos","Trajeto-Com Cat","Masculino","82","Com Cat Registrada"
"1999","65 a 69 Anos","Trajeto-Com Cat","Feminino","27","Com Cat Registrada"
"1999","65 a 69 Anos","Trajeto-Com Cat","Ignorado","0","Com Cat Registrada"
"1999","65 a 69 Anos","Doença do Trabalho-Com Cat","Masculino","54","Com Cat Registrada"
"1999","65 a 69 Anos","Doença do Trabalho-Com Cat","Feminino","1","Com Cat Registrada"
"1999","65 a 69 Anos","Doença do Trabalho-Com Cat","Ignorado","0","Com Cat Registrada"
"1999","70 Anos e Mais","Típico-Com Cat","Masculino","242","Com Cat Registrada"
"1999","70 Anos e Mais","Típico-Com Cat","Feminino","37","Com Cat Registrada"
"1999","70 Anos e Mais","Típico-Com Cat","Ignorado","1","Com Cat Registrada"
"1999","70 Anos e Mais","Trajeto-Com Cat","Masculino","33","Com Cat Registrada"
"1999","70 Anos e Mais","Trajeto-Com Cat","Feminino","12","Com Cat Registrada"
"1999","70 Anos e Mais","Trajeto-Com Cat","Ignorado","0","Com Cat Registrada"
"1999","70 Anos e Mais","Doença do Trabalho-Com Cat","Masculino","14","Com Cat Registrada"
"1999","70 Anos e Mais","Doença do Trabalho-Com Cat","Feminino","2","Com Cat Registrada"
"1999","70 Anos e Mais","Doença do Trabalho-Com Cat","Ignorado","0","Com Cat Registrada"
"1999","Ignorada","Típico-Com Cat","Masculino","21","Com Cat Registrada"
"1999","Ignorada","Típico-Com Cat","Feminino","7","Com Cat Registrada"
"1999","Ignorada","Típico-Com Cat","Ignorado","7","Com Cat Registrada"
"1999","Ignorada","Trajeto-Com Cat","Masculino","2","Com Cat Registrada"
"1999","Ignorada","Trajeto-Com Cat","Feminino","0","Com Cat Registrada"
"1999","Ignorada","Trajeto-Com Cat","Ignorado","0","Com Cat Registrada"
"1999","Ignorada","Doença do Trabalho-Com Cat","Masculino","1","Com Cat Registrada"
"1999","Ignorada","Doença do Trabalho-Com Cat","Feminino","0","Com Cat Registrada"
"1999","Ignorada","Doença do Trabalho-Com Cat","Ignorado","1","Com Cat Registrada"
"2000","Até 19 Anos","Típico-Com Cat","Masculino","13349","Com Cat Registrada"
"2000","Até 19 Anos","Típico-Com Cat","Feminino","2350","Com Cat Registrada"
"2000","Até 19 Anos","Típico-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","Até 19 Anos","Trajeto-Com Cat","Masculino","1447","Com Cat Registrada"
"2000","Até 19 Anos","Trajeto-Com Cat","Feminino","449","Com Cat Registrada"
"2000","Até 19 Anos","Trajeto-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","Até 19 Anos","Doença do Trabalho-Com Cat","Masculino","126","Com Cat Registrada"
"2000","Até 19 Anos","Doença do Trabalho-Com Cat","Feminino","219","Com Cat Registrada"
"2000","Até 19 Anos","Doença do Trabalho-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","20 a 24 Anos","Típico-Com Cat","Masculino","49272","Com Cat Registrada"
"2000","20 a 24 Anos","Típico-Com Cat","Feminino","8055","Com Cat Registrada"
"2000","20 a 24 Anos","Típico-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","20 a 24 Anos","Trajeto-Com Cat","Masculino","5673","Com Cat Registrada"
"2000","20 a 24 Anos","Trajeto-Com Cat","Feminino","1659","Com Cat Registrada"
"2000","20 a 24 Anos","Trajeto-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","20 a 24 Anos","Doença do Trabalho-Com Cat","Masculino","815","Com Cat Registrada"
"2000","20 a 24 Anos","Doença do Trabalho-Com Cat","Feminino","1259","Com Cat Registrada"
"2000","20 a 24 Anos","Doença do Trabalho-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","25 a 29 Anos","Típico-Com Cat","Masculino","46041","Com Cat Registrada"
"2000","25 a 29 Anos","Típico-Com Cat","Feminino","8554","Com Cat Registrada"
"2000","25 a 29 Anos","Típico-Com Cat","Ignorado","1","Com Cat Registrada"
"2000","25 a 29 Anos","Trajeto-Com Cat","Masculino","5421","Com Cat Registrada"
"2000","25 a 29 Anos","Trajeto-Com Cat","Feminino","1797","Com Cat Registrada"
"2000","25 a 29 Anos","Trajeto-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","25 a 29 Anos","Doença do Trabalho-Com Cat","Masculino","1150","Com Cat Registrada"
"2000","25 a 29 Anos","Doença do Trabalho-Com Cat","Feminino","1597","Com Cat Registrada"
"2000","25 a 29 Anos","Doença do Trabalho-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","30 a 34 Anos","Típico-Com Cat","Masculino","40310","Com Cat Registrada"
"2000","30 a 34 Anos","Típico-Com Cat","Feminino","8511","Com Cat Registrada"
"2000","30 a 34 Anos","Típico-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","30 a 34 Anos","Trajeto-Com Cat","Masculino","4584","Com Cat Registrada"
"2000","30 a 34 Anos","Trajeto-Com Cat","Feminino","1773","Com Cat Registrada"
"2000","30 a 34 Anos","Trajeto-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","30 a 34 Anos","Doença do Trabalho-Com Cat","Masculino","1391","Com Cat Registrada"
"2000","30 a 34 Anos","Doença do Trabalho-Com Cat","Feminino","1642","Com Cat Registrada"
"2000","30 a 34 Anos","Doença do Trabalho-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","35 a 39 Anos","Típico-Com Cat","Masculino","34868","Com Cat Registrada"
"2000","35 a 39 Anos","Típico-Com Cat","Feminino","8523","Com Cat Registrada"
"2000","35 a 39 Anos","Típico-Com Cat","Ignorado","1","Com Cat Registrada"
"2000","35 a 39 Anos","Trajeto-Com Cat","Masculino","3657","Com Cat Registrada"
"2000","35 a 39 Anos","Trajeto-Com Cat","Feminino","1748","Com Cat Registrada"
"2000","35 a 39 Anos","Trajeto-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","35 a 39 Anos","Doença do Trabalho-Com Cat","Masculino","1740","Com Cat Registrada"
"2000","35 a 39 Anos","Doença do Trabalho-Com Cat","Feminino","1727","Com Cat Registrada"
"2000","35 a 39 Anos","Doença do Trabalho-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","40 a 44 Anos","Típico-Com Cat","Masculino","28055","Com Cat Registrada"
"2000","40 a 44 Anos","Típico-Com Cat","Feminino","7240","Com Cat Registrada"
"2000","40 a 44 Anos","Típico-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","40 a 44 Anos","Trajeto-Com Cat","Masculino","2889","Com Cat Registrada"
"2000","40 a 44 Anos","Trajeto-Com Cat","Feminino","1564","Com Cat Registrada"
"2000","40 a 44 Anos","Trajeto-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","40 a 44 Anos","Doença do Trabalho-Com Cat","Masculino","1882","Com Cat Registrada"
"2000","40 a 44 Anos","Doença do Trabalho-Com Cat","Feminino","1622","Com Cat Registrada"
"2000","40 a 44 Anos","Doença do Trabalho-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","45 a 49 Anos","Típico-Com Cat","Masculino","19098","Com Cat Registrada"
"2000","45 a 49 Anos","Típico-Com Cat","Feminino","5218","Com Cat Registrada"
"2000","45 a 49 Anos","Típico-Com Cat","Ignorado","1","Com Cat Registrada"
"2000","45 a 49 Anos","Trajeto-Com Cat","Masculino","1875","Com Cat Registrada"
"2000","45 a 49 Anos","Trajeto-Com Cat","Feminino","1222","Com Cat Registrada"
"2000","45 a 49 Anos","Trajeto-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","45 a 49 Anos","Doença do Trabalho-Com Cat","Masculino","1552","Com Cat Registrada"
"2000","45 a 49 Anos","Doença do Trabalho-Com Cat","Feminino","982","Com Cat Registrada"
"2000","45 a 49 Anos","Doença do Trabalho-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","50 a 54 Anos","Típico-Com Cat","Masculino","11026","Com Cat Registrada"
"2000","50 a 54 Anos","Típico-Com Cat","Feminino","3177","Com Cat Registrada"
"2000","50 a 54 Anos","Típico-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","50 a 54 Anos","Trajeto-Com Cat","Masculino","1099","Com Cat Registrada"
"2000","50 a 54 Anos","Trajeto-Com Cat","Feminino","839","Com Cat Registrada"
"2000","50 a 54 Anos","Trajeto-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","50 a 54 Anos","Doença do Trabalho-Com Cat","Masculino","813","Com Cat Registrada"
"2000","50 a 54 Anos","Doença do Trabalho-Com Cat","Feminino","427","Com Cat Registrada"
"2000","50 a 54 Anos","Doença do Trabalho-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","55 a 59 Anos","Típico-Com Cat","Masculino","5888","Com Cat Registrada"
"2000","55 a 59 Anos","Típico-Com Cat","Feminino","1384","Com Cat Registrada"
"2000","55 a 59 Anos","Típico-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","55 a 59 Anos","Trajeto-Com Cat","Masculino","531","Com Cat Registrada"
"2000","55 a 59 Anos","Trajeto-Com Cat","Feminino","421","Com Cat Registrada"
"2000","55 a 59 Anos","Trajeto-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","55 a 59 Anos","Doença do Trabalho-Com Cat","Masculino","324","Com Cat Registrada"
"2000","55 a 59 Anos","Doença do Trabalho-Com Cat","Feminino","124","Com Cat Registrada"
"2000","55 a 59 Anos","Doença do Trabalho-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","60 a 64 Anos","Típico-Com Cat","Masculino","2510","Com Cat Registrada"
"2000","60 a 64 Anos","Típico-Com Cat","Feminino","392","Com Cat Registrada"
"2000","60 a 64 Anos","Típico-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","60 a 64 Anos","Trajeto-Com Cat","Masculino","327","Com Cat Registrada"
"2000","60 a 64 Anos","Trajeto-Com Cat","Feminino","139","Com Cat Registrada"
"2000","60 a 64 Anos","Trajeto-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","60 a 64 Anos","Doença do Trabalho-Com Cat","Masculino","139","Com Cat Registrada"
"2000","60 a 64 Anos","Doença do Trabalho-Com Cat","Feminino","26","Com Cat Registrada"
"2000","60 a 64 Anos","Doença do Trabalho-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","65 a 69 Anos","Típico-Com Cat","Masculino","712","Com Cat Registrada"
"2000","65 a 69 Anos","Típico-Com Cat","Feminino","103","Com Cat Registrada"
"2000","65 a 69 Anos","Típico-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","65 a 69 Anos","Trajeto-Com Cat","Masculino","81","Com Cat Registrada"
"2000","65 a 69 Anos","Trajeto-Com Cat","Feminino","38","Com Cat Registrada"
"2000","65 a 69 Anos","Trajeto-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","65 a 69 Anos","Doença do Trabalho-Com Cat","Masculino","31","Com Cat Registrada"
"2000","65 a 69 Anos","Doença do Trabalho-Com Cat","Feminino","5","Com Cat Registrada"
"2000","65 a 69 Anos","Doença do Trabalho-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","70 Anos e Mais","Típico-Com Cat","Masculino","202","Com Cat Registrada"
"2000","70 Anos e Mais","Típico-Com Cat","Feminino","31","Com Cat Registrada"
"2000","70 Anos e Mais","Típico-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","70 Anos e Mais","Trajeto-Com Cat","Masculino","29","Com Cat Registrada"
"2000","70 Anos e Mais","Trajeto-Com Cat","Feminino","17","Com Cat Registrada"
"2000","70 Anos e Mais","Trajeto-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","70 Anos e Mais","Doença do Trabalho-Com Cat","Masculino","9","Com Cat Registrada"
"2000","70 Anos e Mais","Doença do Trabalho-Com Cat","Feminino","1","Com Cat Registrada"
"2000","70 Anos e Mais","Doença do Trabalho-Com Cat","Ignorado","0","Com Cat Registrada"
"2000","Ignorada","Típico-Com Cat","Masculino","49","Com Cat Registrada"
"2000","Ignorada","Típico-Com Cat","Feminino","40","Com Cat Registrada"
"2000","Ignorada","Típico-Com Cat","Ignorado","2","Com Cat Registrada"
"2000","Ignorada","Trajeto-Com Cat","Masculino","7","Com Cat Registrada"
"2000","Ignorada","Trajeto-Com Cat","Feminino","13","Com Cat Registrada"
"2000","Ignorada","Trajeto-Com Cat","Ignorado","1","Com Cat Registrada"
"2000","Ignorada","Doença do Trabalho-Com Cat","Masculino","0","Com Cat Registrada"
"2000","Ignorada","Doença do Trabalho-Com Cat","Feminino","2","Com Cat Registrada"
"2000","Ignorada","Doença do Trabalho-Com Cat","Ignorado","0","Com Cat Registrada"
"2001","Até 19 Anos","Típico-Com Cat","Masculino","11035","Com Cat Registrada"
"2001","Até 19 Anos","Típico-Com Cat","Feminino","1841","Com Cat Registrada"
"2001","Até 19 Anos","Típico-Com Cat","Ignorado","0","Com Cat Registrada"
"2001","20 a 24 Anos","Típico-Com Cat","Masculino","46086","Com Cat Registrada"
"2001","20 a 24 Anos","Típico-Com Cat","Feminino","7519","Com Cat Registrada"
"2001","20 a 24 Anos","Típico-Com Cat","Ignorado","0","Com Cat Registrada"
"2001","25 a 29 Anos","Típico-Com Cat","Masculino","42949","Com Cat Registrada"
"2001","25 a 29 Anos","Típico-Com Cat","Feminino","8187","Com Cat Registrada"
"2001","25 a 29 Anos","Típico-Com Cat","Ignorado","0","Com Cat Registrada"
"2001","30 a 34 Anos","Típico-Com Cat","Masculino","37076","Com Cat Registrada"
"2001","30 a 34 Anos","Típico-Com Cat","Feminino","7937","Com Cat Registrada"
"2001","30 a 34 Anos","Típico-Com Cat","Ignorado","1","Com Cat Registrada"
"2001","35 a 39 Anos","Típico-Com Cat","Masculino","32380","Com Cat Registrada"
"2001","35 a 39 Anos","Típico-Com Cat","Feminino","7873","Com Cat Registrada"
"2001","35 a 39 Anos","Típico-Com Cat","Ignorado","0","Com Cat Registrada"
"2001","40 a 44 Anos","Típico-Com Cat","Masculino","25485","Com Cat Registrada"
"2001","40 a 44 Anos","Típico-Com Cat","Feminino","6701","Com Cat Registrada"
"2001","40 a 44 Anos","Típico-Com Cat","Ignorado","0","Com Cat Registrada"
"2001","45 a 49 Anos","Típico-Com Cat","Masculino","18286","Com Cat Registrada"
"2001","45 a 49 Anos","Típico-Com Cat","Feminino","5036","Com Cat Registrada"
"2001","45 a 49 Anos","Típico-Com Cat","Ignorado","0","Com Cat Registrada"
"2001","50 a 54 Anos","Típico-Com Cat","Masculino","10535","Com Cat Registrada"
"2001","50 a 54 Anos","Típico-Com Cat","Feminino","3039","Com Cat Registrada"
"2001","50 a 54 Anos","Típico-Com Cat","Ignorado","0","Com Cat Registrada"
"2001","55 a 59 Anos","Típico-Com Cat","Masculino","5690","Com Cat Registrada"
"2001","55 a 59 Anos","Típico-Com Cat","Feminino","1302","Com Cat Registrada"
"2001","55 a 59 Anos","Típico-Com Cat","Ignorado","0","Com Cat Registrada"
"2001","60 a 64 Anos","Típico-Com Cat","Masculino","2301","Com Cat Registrada"
"2001","60 a 64 Anos","Típico-Com Cat","Feminino","371","Com Cat Registrada"
"2001","60 a 64 Anos","Típico-Com Cat","Ignorado","0","Com Cat Registrada"
"2001","65 a 69 Anos","Típico-Com Cat","Masculino","596","Com Cat Registrada"
"2001","65 a 69 Anos","Típico-Com Cat","Feminino","69","Com Cat Registrada"
"2001","65 a 69 Anos","Típico-Com Cat","Ignorado","0","Com Cat Registrada"
"2001","70 Anos e Mais","Típico-Com Cat","Masculino","160","Com Cat Registrada"
"2001","70 Anos e Mais","Típico-Com Cat","Feminino","22","Com Cat Registrada"
"2001","70 Anos e Mais","Típico-Com Cat","Ignorado","0","Com Cat Registrada"
"2001","Ignorada","Típico-Com Cat","Masculino","280","Com Cat Registrada"
"2001","Ignorada","Típico-Com Cat","Feminino","208","Com Cat Registrada"
"2001","Ignorada","Típico-Com Cat","Ignorado","0","Com Cat Registrada"
"2001","Até 19 Anos","Trajeto-Com Cat","Masculino","1320","Com Cat Registrada"
"2001","Até 19 Anos","Trajeto-Com Cat","Feminino","368","Com Cat Registrada"
"2001","Até 19 Anos","Trajeto-Com Cat","Ignorado","0","Com Cat Registrada"
"2001","Até 19 Anos","Doença do Trabalho-Com Cat","Masculino","88","Com Cat Registrada"
"2001","Até 19 Anos","Doença do Trabalho-Com Cat","Feminino","149","Com Cat Registrada"
"2001","Até 19 Anos","Doença do Trabalho-Com Cat","Ignorado","0","Com Cat Registrada"
"2001","20 a 24 Anos","Trajeto-Com Cat","Masculino","5578","Com Cat Registrada"
"2001","20 a 24 Anos","Trajeto-Com Cat","Feminino","1680","Com Cat Registrada"
"2001","20 a 24 Anos","Trajeto-Com Cat","Ignorado","0","Com Cat Registrada"
"2001","20 a 24 Anos","Doença do Trabalho-Com Cat","Masculino","699","Com Cat Registrada"
"2001","20 a 24 Anos","Doença do Trabalho-Com Cat","Feminino","1156","Com Cat Registrada"
"2001","20 a 24 Anos","Doença do Trabalho-Com Cat","Ignorado","0","Com Cat Registrada"
"2001","25 a 29 Anos","Trajeto-Com Cat","Masculino","5288","Com Cat Registrada"
"2001","25 a 29 Anos","Trajeto-Com Cat","Feminino","1942","Com Cat Registrada"
"2001","25 a 29 Anos","Trajeto-Com Cat","Ignorado","0","Com Cat Registrada"
"2001","25 a 29 Anos","Doença do Trabalho-Com Cat","Masculino","1074","Com Cat Registrada"
"2001","25 a 29 Anos","Doença do Trabalho-Com Cat","Feminino","1506","Com Cat Registrada"
"2001","25 a 29 Anos","Doença do Trabalho-Com Cat","Ignorado","0","Com Cat Registrada"
"2001","30 a 34 Anos","Trajeto-Com Cat","Masculino","4459","Com Cat Registrada"
"2001","30 a 34 Anos","Trajeto-Com Cat","Feminino","1799","Com Cat Registrada"
"2001","30 a 34 Anos","Trajeto-Com Cat","Ignorado","0","Com Cat Registrada"
"2001","30 a 34 Anos","Doença do Trabalho-Com Cat","Masculino","1268","Com Cat Registrada"
"2001","30 a 34 Anos","Doença do Trabalho-Com Cat","Feminino","1582","Com Cat Registrada"
"2001","30 a 34 Anos","Doença do Trabalho-Com Cat","Ignorado","0","Com Cat Registrada"
"2001","35 a 39 Anos","Trajeto-Com Cat","Masculino","3664","Com Cat Registrada"
"2001","35 a 39 Anos","Trajeto-Com Cat","Feminino","1676","Com Cat Registrada"
"2001","35 a 39 Anos","Trajeto-Com Cat","Ignorado","0","Com Cat Registrada"
"2001","35 a 39 Anos","Doença do Trabalho-Com Cat","Masculino","1564","Com Cat Registrada"
"2001","35 a 39 Anos","Doença do Trabalho-Com Cat","Feminino","1673","Com Cat Registrada"
"2001","35 a 39 Anos","Doença do Trabalho-Com Cat","Ignorado","0","Com Cat Registrada"
"2001","40 a 44 Anos","Trajeto-Com Cat","Masculino","2800","Com Cat Registrada"
"2001","40 a 44 Anos","Trajeto-Com Cat","Feminino","1521","Com Cat Registrada"
"2001","40 a 44 Anos","Trajeto-Com Cat","Ignorado","0","Com Cat Registrada"
"2001","40 a 44 Anos","Doença do Trabalho-Com Cat","Masculino","1751","Com Cat Registrada"
"2001","40 a 44 Anos","Doença do Trabalho-Com Cat","Feminino","1544","Com Cat Registrada"
