"Ano","Parte atingida","Motivo/Situação","Qte Acidentes","Situação"
"2004","Braço (Acima do Cotovelo)","Trajeto-Com Cat","1160","Com Cat Registrada"
"2004","Braço (Acima do Cotovelo)","Doença do Trabalho-Com Cat","514","Com Cat Registrada"
"2004","Pescoço","Típico-Com Cat","1310","Com Cat Registrada"
"2004","Pescoço","Trajeto-Com Cat","351","Com Cat Registrada"
"2004","Pescoço","Doença do Trabalho-Com Cat","74","Com Cat Registrada"
"2004","Cotovelo","Típico-Com Cat","2854","Com Cat Registrada"
"2004","Cotovelo","Trajeto-Com Cat","767","Com Cat Registrada"
"2004","Cotovelo","Doença do Trabalho-Com Cat","620","Com Cat Registrada"
"2004","Antebraço (Entre O Punho e O Cotovelo)","Típico-Com Cat","15547","Com Cat Registrada"
"2004","Antebraço (Entre O Punho e O Cotovelo)","Trajeto-Com Cat","2788","Com Cat Registrada"
"2004","Antebraço (Entre O Punho e O Cotovelo)","Doença do Trabalho-Com Cat","1974","Com Cat Registrada"
"2004","Punho","Típico-Com Cat","7501","Com Cat Registrada"
"2004","Punho","Trajeto-Com Cat","1199","Com Cat Registrada"
"2004","Punho","Doença do Trabalho-Com Cat","2692","Com Cat Registrada"
"2004","Mão (Exceto Punho ou Dedos)","Típico-Com Cat","37313","Com Cat Registrada"
"2004","Mão (Exceto Punho ou Dedos)","Trajeto-Com Cat","2465","Com Cat Registrada"
"2004","Mão (Exceto Punho ou Dedos)","Doença do Trabalho-Com Cat","1013","Com Cat Registrada"
"2004","Dedo","Típico-Com Cat","107301","Com Cat Registrada"
"2004","Dedo","Trajeto-Com Cat","2969","Com Cat Registrada"
"2004","Dedo","Doença do Trabalho-Com Cat","403","Com Cat Registrada"
"2004","Membros Superiores, Partes Múltiplas","Típico-Com Cat","2843","Com Cat Registrada"
"2004","Membros Superiores, Partes Múltiplas","Trajeto-Com Cat","964","Com Cat Registrada"
"2004","Membros Superiores, Partes Múltiplas","Doença do Trabalho-Com Cat","1799","Com Cat Registrada"
"2004","Membros Superiores, não Informado","Típico-Com Cat","3145","Com Cat Registrada"
"2004","Membros Superiores, não Informado","Trajeto-Com Cat","697","Com Cat Registrada"
"2004","Membros Superiores, não Informado","Doença do Trabalho-Com Cat","2551","Com Cat Registrada"
"2004","Ombro","Típico-Com Cat","8968","Com Cat Registrada"
"2004","Ombro","Trajeto-Com Cat","2967","Com Cat Registrada"
"2004","Ombro","Doença do Trabalho-Com Cat","4045","Com Cat Registrada"
"2004","Tórax (Inclusive Órgãos Internos)","Típico-Com Cat","3593","Com Cat Registrada"
"2004","Tórax (Inclusive Órgãos Internos)","Trajeto-Com Cat","915","Com Cat Registrada"
"2004","Tórax (Inclusive Órgãos Internos)","Doença do Trabalho-Com Cat","97","Com Cat Registrada"
"2004","Dorso (Inclusive Músculos Dorsais, Coluna e M","Típico-Com Cat","21363","Com Cat Registrada"
"2004","Dorso (Inclusive Músculos Dorsais, Coluna e M","Trajeto-Com Cat","2043","Com Cat Registrada"
"2004","Dorso (Inclusive Músculos Dorsais, Coluna e M","Doença do Trabalho-Com Cat","3567","Com Cat Registrada"
"2004","Abdome (Inclusive Órgãos Internos)","Típico-Com Cat","3169","Com Cat Registrada"
"2004","Abdome (Inclusive Órgãos Internos)","Trajeto-Com Cat","735","Com Cat Registrada"
"2004","Abdome (Inclusive Órgãos Internos)","Doença do Trabalho-Com Cat","229","Com Cat Registrada"
"2004","Quadris (Inclusive Pélvis, Órgãos Pélvicos e","Típico-Com Cat","1724","Com Cat Registrada"
"2004","Quadris (Inclusive Pélvis, Órgãos Pélvicos e","Trajeto-Com Cat","463","Com Cat Registrada"
"2004","Quadris (Inclusive Pélvis, Órgãos Pélvicos e","Doença do Trabalho-Com Cat","42","Com Cat Registrada"
"2004","Tronco, Parte Múltiplas","Típico-Com Cat","1595","Com Cat Registrada"
"2004","Tronco, Parte Múltiplas","Trajeto-Com Cat","514","Com Cat Registrada"
"2004","Tronco, Parte Múltiplas","Doença do Trabalho-Com Cat","108","Com Cat Registrada"
"2004","Tronco, não Informado","Típico-Com Cat","1382","Com Cat Registrada"
"2004","Tronco, não Informado","Trajeto-Com Cat","244","Com Cat Registrada"
"2004","Tronco, não Informado","Doença do Trabalho-Com Cat","71","Com Cat Registrada"
"2004","Perna (Entre O Tornozelo e a Pélvis)","Típico-Com Cat","10135","Com Cat Registrada"
"2004","Perna (Entre O Tornozelo e a Pélvis)","Trajeto-Com Cat","3207","Com Cat Registrada"
"2004","Perna (Entre O Tornozelo e a Pélvis)","Doença do Trabalho-Com Cat","97","Com Cat Registrada"
"2004","Coxa","Típico-Com Cat","2238","Com Cat Registrada"
"2004","Coxa","Trajeto-Com Cat","415","Com Cat Registrada"
"2004","Coxa","Doença do Trabalho-Com Cat","21","Com Cat Registrada"
"2004","Joelho","Típico-Com Cat","17190","Com Cat Registrada"
"2004","Joelho","Trajeto-Com Cat","5020","Com Cat Registrada"
"2004","Joelho","Doença do Trabalho-Com Cat","278","Com Cat Registrada"
"2004","Perna (Do Tornozelo, Exclusive, ao Joelho, Ex","Típico-Com Cat","12273","Com Cat Registrada"
"2004","Perna (Do Tornozelo, Exclusive, ao Joelho, Ex","Trajeto-Com Cat","3930","Com Cat Registrada"
"2004","Perna (Do Tornozelo, Exclusive, ao Joelho, Ex","Doença do Trabalho-Com Cat","100","Com Cat Registrada"
"2004","Articulação do Tornozelo","Típico-Com Cat","10333","Com Cat Registrada"
"2004","Articulação do Tornozelo","Trajeto-Com Cat","3872","Com Cat Registrada"
"2004","Articulação do Tornozelo","Doença do Trabalho-Com Cat","66","Com Cat Registrada"
"2004","Pé (Exceto Artelhos)","Típico-Com Cat","28244","Com Cat Registrada"
"2004","Pé (Exceto Artelhos)","Trajeto-Com Cat","5170","Com Cat Registrada"
"2004","Pé (Exceto Artelhos)","Doença do Trabalho-Com Cat","145","Com Cat Registrada"
"2004","Artelho","Típico-Com Cat","1987","Com Cat Registrada"
"2004","Artelho","Trajeto-Com Cat","166","Com Cat Registrada"
"2004","Artelho","Doença do Trabalho-Com Cat","17","Com Cat Registrada"
"2004","Membros Inferiores, Partes Múltiplas","Típico-Com Cat","1802","Com Cat Registrada"
"2004","Membros Inferiores, Partes Múltiplas","Trajeto-Com Cat","1039","Com Cat Registrada"
"2004","Membros Inferiores, Partes Múltiplas","Doença do Trabalho-Com Cat","103","Com Cat Registrada"
"2004","Membros Inferiores, não Informado","Típico-Com Cat","2374","Com Cat Registrada"
"2004","Membros Inferiores, não Informado","Trajeto-Com Cat","837","Com Cat Registrada"
"2004","Membros Inferiores, não Informado","Doença do Trabalho-Com Cat","106","Com Cat Registrada"
"2004","Partes Múltiplas","Típico-Com Cat","6731","Com Cat Registrada"
"2004","Partes Múltiplas","Trajeto-Com Cat","5348","Com Cat Registrada"
"2004","Partes Múltiplas","Doença do Trabalho-Com Cat","496","Com Cat Registrada"
"2004","Sistemas e Aparelhos","Típico-Com Cat","495","Com Cat Registrada"
"2004","Sistemas e Aparelhos","Trajeto-Com Cat","107","Com Cat Registrada"
"2004","Sistemas e Aparelhos","Doença do Trabalho-Com Cat","139","Com Cat Registrada"
"2004","Aparelho Circulatório","Típico-Com Cat","94","Com Cat Registrada"
"2004","Aparelho Circulatório","Trajeto-Com Cat","19","Com Cat Registrada"
"2004","Aparelho Circulatório","Doença do Trabalho-Com Cat","105","Com Cat Registrada"
"2004","Aparelho Respiratório","Típico-Com Cat","734","Com Cat Registrada"
"2004","Aparelho Respiratório","Trajeto-Com Cat","68","Com Cat Registrada"
"2004","Aparelho Respiratório","Doença do Trabalho-Com Cat","287","Com Cat Registrada"
"2004","Sistema Nervoso","Típico-Com Cat","2245","Com Cat Registrada"
"2004","Sistema Nervoso","Trajeto-Com Cat","70","Com Cat Registrada"
"2004","Sistema Nervoso","Doença do Trabalho-Com Cat","382","Com Cat Registrada"
"2004","Aparelho Digestivo","Típico-Com Cat","169","Com Cat Registrada"
"2004","Aparelho Digestivo","Trajeto-Com Cat","18","Com Cat Registrada"
"2004","Aparelho Digestivo","Doença do Trabalho-Com Cat","45","Com Cat Registrada"
"2004","Aparelho Gênito-Urinário","Típico-Com Cat","285","Com Cat Registrada"
"2004","Aparelho Gênito-Urinário","Trajeto-Com Cat","63","Com Cat Registrada"
"2004","Aparelho Gênito-Urinário","Doença do Trabalho-Com Cat","47","Com Cat Registrada"
"2004","Sistema Músculo-Esquelético","Típico-Com Cat","230","Com Cat Registrada"
"2004","Sistema Músculo-Esquelético","Trajeto-Com Cat","57","Com Cat Registrada"
"2004","Sistema Músculo-Esquelético","Doença do Trabalho-Com Cat","70","Com Cat Registrada"
"2004","Sistemas e Aparelhos, não Informado","Típico-Com Cat","240","Com Cat Registrada"
"2004","Sistemas e Aparelhos, não Informado","Trajeto-Com Cat","27","Com Cat Registrada"
"2004","Sistemas e Aparelhos, não Informado","Doença do Trabalho-Com Cat","134","Com Cat Registrada"
"2004","Parte do Corpo não Informada","Típico-Com Cat","0","Com Cat Registrada"
"2004","Parte do Corpo não Informada","Trajeto-Com Cat","0","Com Cat Registrada"
"2004","Parte do Corpo não Informada","Doença do Trabalho-Com Cat","0","Com Cat Registrada"
"2004","Ignorada","Típico-Com Cat","0","Com Cat Registrada"
"2004","Ignorada","Trajeto-Com Cat","0","Com Cat Registrada"
"2004","Ignorada","Doença do Trabalho-Com Cat","0","Com Cat Registrada"
"2005","Ignorada","Típico-Com Cat","3","Com Cat Registrada"
"2005","Crânio (Inclusive Encéfalo)","Típico-Com Cat","925","Com Cat Registrada"
"2005","Crânio (Inclusive Encéfalo)","Doença do Trabalho-Com Cat","31","Com Cat Registrada"
"2005","Crânio (Inclusive Encéfalo)","Trajeto-Com Cat","553","Com Cat Registrada"
"2005","Ouvido (Externo, Médio, Interno, Audição e Eq","Típico-Com Cat","1510","Com Cat Registrada"
"2005","Ouvido (Externo, Médio, Interno, Audição e Eq","Doença do Trabalho-Com Cat","3937","Com Cat Registrada"
"2005","Ouvido (Externo, Médio, Interno, Audição e Eq","Trajeto-Com Cat","38","Com Cat Registrada"
"2005","Olho (Inclusive Nervo Ótico e Visão)","Típico-Com Cat","16878","Com Cat Registrada"
"2005","Olho (Inclusive Nervo Ótico e Visão)","Doença do Trabalho-Com Cat","114","Com Cat Registrada"
"2005","Olho (Inclusive Nervo Ótico e Visão)","Trajeto-Com Cat","400","Com Cat Registrada"
"2005","Nariz (Inclusive Fossas Nasais, Seios da Face","Típico-Com Cat","1409","Com Cat Registrada"
"2005","Nariz (Inclusive Fossas Nasais, Seios da Face","Doença do Trabalho-Com Cat","22","Com Cat Registrada"
"2005","Nariz (Inclusive Fossas Nasais, Seios da Face","Trajeto-Com Cat","255","Com Cat Registrada"
"2005","Boca (Inclusive Lábios, Dentes, Língua, Garga","Típico-Com Cat","1695","Com Cat Registrada"
"2005","Boca (Inclusive Lábios, Dentes, Língua, Garga","Doença do Trabalho-Com Cat","308","Com Cat Registrada"
"2005","Boca (Inclusive Lábios, Dentes, Língua, Garga","Trajeto-Com Cat","276","Com Cat Registrada"
"2005","Mandíbula (Inclusive Queixo)","Típico-Com Cat","578","Com Cat Registrada"
"2005","Mandíbula (Inclusive Queixo)","Doença do Trabalho-Com Cat","6","Com Cat Registrada"
"2005","Mandíbula (Inclusive Queixo)","Trajeto-Com Cat","175","Com Cat Registrada"
"2005","Face, Partes Múltiplas","Típico-Com Cat","5995","Com Cat Registrada"
"2005","Face, Partes Múltiplas","Doença do Trabalho-Com Cat","60","Com Cat Registrada"
"2005","Face, Partes Múltiplas","Trajeto-Com Cat","1191","Com Cat Registrada"
"2005","Cabeça, Partes Múltiplas","Típico-Com Cat","4515","Com Cat Registrada"
"2005","Cabeça, Partes Múltiplas","Doença do Trabalho-Com Cat","110","Com Cat Registrada"
"2005","Cabeça, Partes Múltiplas","Trajeto-Com Cat","1987","Com Cat Registrada"
"2005","Cabeça, não Informado","Típico-Com Cat","10048","Com Cat Registrada"
"2005","Cabeça, não Informado","Doença do Trabalho-Com Cat","319","Com Cat Registrada"
"2005","Cabeça, não Informado","Trajeto-Com Cat","1960","Com Cat Registrada"
"2005","Braço (Entre O Punho e O Ombro)","Típico-Com Cat","13522","Com Cat Registrada"
"2005","Braço (Entre O Punho e O Ombro)","Doença do Trabalho-Com Cat","3477","Com Cat Registrada"
"2005","Braço (Entre O Punho e O Ombro)","Trajeto-Com Cat","3391","Com Cat Registrada"
"2005","Braço (Acima do Cotovelo)","Típico-Com Cat","4569","Com Cat Registrada"
"2005","Braço (Acima do Cotovelo)","Doença do Trabalho-Com Cat","550","Com Cat Registrada"
"2005","Braço (Acima do Cotovelo)","Trajeto-Com Cat","1131","Com Cat Registrada"
"2005","Pescoço","Típico-Com Cat","1465","Com Cat Registrada"
"2005","Pescoço","Doença do Trabalho-Com Cat","76","Com Cat Registrada"
"2005","Pescoço","Trajeto-Com Cat","407","Com Cat Registrada"
"2005","Cotovelo","Típico-Com Cat","3130","Com Cat Registrada"
"2005","Cotovelo","Doença do Trabalho-Com Cat","684","Com Cat Registrada"
"2005","Cotovelo","Trajeto-Com Cat","909","Com Cat Registrada"
"2005","Antebraço (Entre O Punho e O Cotovelo)","Típico-Com Cat","16002","Com Cat Registrada"
"2005","Antebraço (Entre O Punho e O Cotovelo)","Doença do Trabalho-Com Cat","1837","Com Cat Registrada"
"2005","Antebraço (Entre O Punho e O Cotovelo)","Trajeto-Com Cat","2995","Com Cat Registrada"
"2005","Punho","Típico-Com Cat","8034","Com Cat Registrada"
"2005","Punho","Doença do Trabalho-Com Cat","2474","Com Cat Registrada"
"2005","Punho","Trajeto-Com Cat","1459","Com Cat Registrada"
"2005","Mão (Exceto Punho ou Dedos)","Típico-Com Cat","37973","Com Cat Registrada"
"2005","Mão (Exceto Punho ou Dedos)","Doença do Trabalho-Com Cat","949","Com Cat Registrada"
"2005","Mão (Exceto Punho ou Dedos)","Trajeto-Com Cat","2594","Com Cat Registrada"
"2005","Dedo","Típico-Com Cat","116431","Com Cat Registrada"
"2005","Dedo","Doença do Trabalho-Com Cat","486","Com Cat Registrada"
"2005","Dedo","Trajeto-Com Cat","3443","Com Cat Registrada"
"2005","Membros Superiores, Partes Múltiplas","Típico-Com Cat","2785","Com Cat Registrada"
"2005","Membros Superiores, Partes Múltiplas","Doença do Trabalho-Com Cat","1626","Com Cat Registrada"
"2005","Membros Superiores, Partes Múltiplas","Trajeto-Com Cat","1024","Com Cat Registrada"
"2005","Membros Superiores, não Informado","Típico-Com Cat","3465","Com Cat Registrada"
"2005","Membros Superiores, não Informado","Doença do Trabalho-Com Cat","3031","Com Cat Registrada"
"2005","Membros Superiores, não Informado","Trajeto-Com Cat","834","Com Cat Registrada"
"2005","Ombro","Típico-Com Cat","9319","Com Cat Registrada"
"2005","Ombro","Doença do Trabalho-Com Cat","4774","Com Cat Registrada"
"2005","Ombro","Trajeto-Com Cat","3415","Com Cat Registrada"
"2005","Tórax (Inclusive Órgãos Internos)","Típico-Com Cat","3704","Com Cat Registrada"
"2005","Tórax (Inclusive Órgãos Internos)","Doença do Trabalho-Com Cat","99","Com Cat Registrada"
"2005","Tórax (Inclusive Órgãos Internos)","Trajeto-Com Cat","1004","Com Cat Registrada"
"2005","Dorso (Inclusive Músculos Dorsais, Coluna e M","Típico-Com Cat","21866","Com Cat Registrada"
"2005","Dorso (Inclusive Músculos Dorsais, Coluna e M","Doença do Trabalho-Com Cat","4177","Com Cat Registrada"
"2005","Dorso (Inclusive Músculos Dorsais, Coluna e M","Trajeto-Com Cat","2309","Com Cat Registrada"
"2005","Abdome (Inclusive Órgãos Internos)","Típico-Com Cat","3298","Com Cat Registrada"
"2005","Abdome (Inclusive Órgãos Internos)","Doença do Trabalho-Com Cat","295","Com Cat Registrada"
"2005","Abdome (Inclusive Órgãos Internos)","Trajeto-Com Cat","838","Com Cat Registrada"
"2005","Quadris (Inclusive Pélvis, Órgãos Pélvicos e","Típico-Com Cat","2063","Com Cat Registrada"
"2005","Quadris (Inclusive Pélvis, Órgãos Pélvicos e","Doença do Trabalho-Com Cat","88","Com Cat Registrada"
"2005","Quadris (Inclusive Pélvis, Órgãos Pélvicos e","Trajeto-Com Cat","568","Com Cat Registrada"
"2005","Tronco, Parte Múltiplas","Típico-Com Cat","1801","Com Cat Registrada"
"2005","Tronco, Parte Múltiplas","Doença do Trabalho-Com Cat","116","Com Cat Registrada"
"2005","Tronco, Parte Múltiplas","Trajeto-Com Cat","593","Com Cat Registrada"
"2005","Tronco, não Informado","Típico-Com Cat","1680","Com Cat Registrada"
"2005","Tronco, não Informado","Doença do Trabalho-Com Cat","87","Com Cat Registrada"
"2005","Tronco, não Informado","Trajeto-Com Cat","274","Com Cat Registrada"
"2005","Perna (Entre O Tornozelo e a Pélvis)","Típico-Com Cat","11165","Com Cat Registrada"
"2005","Perna (Entre O Tornozelo e a Pélvis)","Doença do Trabalho-Com Cat","140","Com Cat Registrada"
"2005","Perna (Entre O Tornozelo e a Pélvis)","Trajeto-Com Cat","3800","Com Cat Registrada"
"2005","Coxa","Típico-Com Cat","2435","Com Cat Registrada"
"2005","Coxa","Doença do Trabalho-Com Cat","30","Com Cat Registrada"
"2005","Coxa","Trajeto-Com Cat","472","Com Cat Registrada"
"2005","Joelho","Típico-Com Cat","18214","Com Cat Registrada"
"2005","Joelho","Doença do Trabalho-Com Cat","330","Com Cat Registrada"
"2005","Joelho","Trajeto-Com Cat","5598","Com Cat Registrada"
"2005","Perna (Do Tornozelo, Exclusive, ao Joelho, Ex","Típico-Com Cat","12116","Com Cat Registrada"
"2005","Perna (Do Tornozelo, Exclusive, ao Joelho, Ex","Doença do Trabalho-Com Cat","113","Com Cat Registrada"
"2005","Perna (Do Tornozelo, Exclusive, ao Joelho, Ex","Trajeto-Com Cat","4293","Com Cat Registrada"
"2005","Articulação do Tornozelo","Típico-Com Cat","10830","Com Cat Registrada"
"2005","Articulação do Tornozelo","Doença do Trabalho-Com Cat","90","Com Cat Registrada"
"2005","Articulação do Tornozelo","Trajeto-Com Cat","4236","Com Cat Registrada"
"2005","Pé (Exceto Artelhos)","Típico-Com Cat","28969","Com Cat Registrada"
"2005","Pé (Exceto Artelhos)","Doença do Trabalho-Com Cat","172","Com Cat Registrada"
"2005","Pé (Exceto Artelhos)","Trajeto-Com Cat","5856","Com Cat Registrada"
"2005","Artelho","Típico-Com Cat","1796","Com Cat Registrada"
"2005","Artelho","Doença do Trabalho-Com Cat","11","Com Cat Registrada"
"2005","Artelho","Trajeto-Com Cat","196","Com Cat Registrada"
"2005","Membros Inferiores, Partes Múltiplas","Típico-Com Cat","1681","Com Cat Registrada"
"2005","Membros Inferiores, Partes Múltiplas","Doença do Trabalho-Com Cat","93","Com Cat Registrada"
"2005","Membros Inferiores, Partes Múltiplas","Trajeto-Com Cat","1091","Com Cat Registrada"
"2005","Membros Inferiores, não Informado","Típico-Com Cat","2833","Com Cat Registrada"
"2005","Membros Inferiores, não Informado","Doença do Trabalho-Com Cat","135","Com Cat Registrada"
"2005","Membros Inferiores, não Informado","Trajeto-Com Cat","1025","Com Cat Registrada"
"2005","Partes Múltiplas","Típico-Com Cat","8103","Com Cat Registrada"
